	target_text	input_text	prefix
1640608	__id__A7-stackexchange-sample.ol	the garlic quantity needed for the table spoons of uncooked brown rice    what is the best way to infuse garlic flavor in the bland brown rice    a garlic flavors are soluble in oil    simply chopping up garlic and putting it in with the rice will not distribute the flavor well    i would recommend you chop the garlic finely and then infuse into a tablespoon of oil or butter by putting the pan on very low heat for a few minutes    then add the rice and stir to coat the grains with the infused oil before adding water and cooking as normal    how much garlic to use depends on how strong your garlic is and how garlic   y you want it to taste    tbsp of rice isn t much    for a medium garlic flavor using average strength garlic a whole small clove or half a large is probably enough    with the garlic i grow i d add a few slices from a clove at most    another option would be to cook the rice and then stir in the garlic infused oil afterwards    the benefits to this option are that you can drain the ri	genre
1640269	__id__A7-stackexchange-sample.ol	n    no one likes an overcooked noodle    drain noodles and combine them with the cottage cheese and sour cream    spray a x baking dish with cooking spray and put the noodle mixture in the bottom    top with reserved meat sauce    cover with cheese and bake for minutes or until bubble and cheese is melted    you can broil the top for a minute or if you want the cheese to brown    remove from oven and serve    a personally i d suggest blanching your pasta    by blanching i mean get a big pan of heavily salted water on a rolling boil    drop your pasta into the water    give it a stir    after min or when the water has come back to boil drain the pasta off    at this point your pasta will still be el  dante but not raw which is what i suspect the directions are suggesting when they say     min less than instructed    then just use it at the mixing with sour cream step    if you were to just use the pasta freshly made it will likely not have the texture desired    boiling it will help moisten it up a	genre
306367	__id__A17-review-sample.ol	written hit for rufus and chaka khan    other selections featured on the cd may not be big hits but they definitely showcase the dynamics and versatility of chaka s voice    songs like    night in tunasia    and    the end of a love affair    demonstrate what chaka can do when it comes to a jazz tune    there is also the heartfelt    love me still       a collaboration with bruce hornsby from spike lee s clockers soundtrack    this best of cd also features new songs    these songs actually were apart of a shelved chaka cd entitled    dare you to love me          everywhere    is a fleetwood mac song that chaka reworks    but instead of a traditional rock rhythm            it s done reggae style       never miss the water    is a funky tune which features rbbassist m shelle n degeocello       something deep    continues the funkiness    however the mood gets more somber and touching with    your love is all i know        a chris walker remake    closing out the best of cd is a jazzyfusion song called    every little thing       this may	genre
202124	__id__A16-wiki.ol	returned to senegal where they settled in the town of rufisque    near the capital dakar    he plays guitar and harmonica    and has been called    the bob dylan of africa       in the s    lo studied at the school of art in dakar    he later joined the popular group super diamono    but left in to start a solo career    over the next four years lo recorded five popular solo albums    in     he composes the soundtrack for ousmane sembene s camp de thiaroye and plays in it    he will also star in moussa sene absa s film tableau ferraille iron landscape    in     and compose more soundtracks    in     lo signed a recording deal with barclay and recorded in france his seventh solo album    ismael lo    thanks to the success of the single    tajabone    the album became a hit in the european charts    the album launched los international career    iso was recorded and released in     and also became a success    the album contains soft guitar melodies and traditional senegalese mbalax    the fol	genre
296296	__id__A17-review-sample.ol	room when i was playing this cd was unbelievable   this is without a doubt the most anointed and the best worship cd i have ever heard   thank you jesus      any crown    is my favorite song   that song has transformed my life forever   i can t stop playing it      overflow    was wonderful   the anointing of the spirit was pouring on me like water during that song   i am so drunk in the spirit   i bless god for juanita bynum   this is her best worship cd ever and the best worship cd i have ever heard from anyone   woh    halleluyah   my life will never be the same again   i also love    my life         above all else         i will wait for you          you are great         i don t mind waiting         you are you are         jesus what a wonder you are      but above all    any crown    took my breath away   i was crying under the weight of the glory of god   oh my god   when you play this cd   you will be instantly ushered into the divine presence of god   this cd is too much   i am at a loss for words   i am speechless   when you are through playing the whole album    all you c	genre
17591	__id__A01-discuss-hyper-sample.ol	women throughout the world    the diminishing of them in daily life    the physical abuse    the lack of awareness of this in the minds of men    who are generally speaking the perpetrators   instead of speaking out on behalf of women    they are either silent or rush    as we see here    to dispute the evidence   naive and rude   if you haven t noticed how many men who are fascinating    clever    kind in many ways    who have many other good qualities are also competitive and dismissive of women as equals    not to mention abusive in the home    then you are either very inexperienced or unobservant   no one suggest men want to diminsh women   literature biographies and autobiographies as well tells of the historical and lawful discrimination of women as well as widespread everyday offhand little abuses    which seem to be getting worse    not better   i am particularly aware of this in the art and film world   it is simply lazy thinking and rude to suggest i might be friends with racists and bigots   if your knowledge were	genre
162929	__id__A11-icwsm09stories.real.ol	we were more than just friends and so i told him     i do n t care what you say     i  m your girlfriend         candy thought it was hilarious     later that night we went to my parent  s house and while we were there watching t    v    he told me that     i kinda like the sound of you being my girlfriend         and so we were     official         i  m not sure why were going back and forth so much that night     but we ended up back at steve and candy  s house     and our first kiss happened on their couch i was lying on the couch and he was sitting on their floor and he came over and told me he was going to kiss me     i said ok because it had been months of hanging out         and he told me to close my eyes     i  m notorious for kissing with my eyes open trust issues     who knows         i closed my eyes and he leaned in and gave me a wonderfully sweet kiss     awww           it was on may th         and here  s a picture of us kissing at our wedding     and if you  ll notice           my eyes are open     and i just notic	genre
1624572	__id__A7-stackexchange-sample.ol	ter membrane space by electron transport chain    some protons will diffuse away from membrane surface before they can be pumped back in since these highly charged species cannot passively diffuse back in    the chemiosmosis process    which is sustained by the energy input to drive atp synthase    depends on maintaining a strong concentration gradient separation of on either side of membrane    since the outer membrane of the mitochondria is porous    it means the protons are free to diffuse out    and will do so because it is entropically favorable    this relationship is best described by cedelta g rtlnk    where cekcfracba for a process cea rightleftharpoons where a protons near membrane    protons diffused out    having established that thermodynamically they protons will diffuse out    it begs the question will they actually reach the outer membrane in a reasonable time    of course over long enough time they will    but over some meaningful scale like	genre
1636752	__id__A7-stackexchange-sample.ol	paste from ground chickpeas    i make hummus quite often    and use my food processor to chop the chickpeas    this yields a sort of coarse paste    which is a little better if i peel the chickpeas first    adding liquid to the mixture doesn t seem to help much    but only leads to watered down hummus    i would like to get a much smoother paste    that resembles restaurant hummus more closely    how can this smoother paste be achieved    a you cannot make good hummus from canned chickpeas    you should make it from fresh dried beans the beans need plenty of soaking and rinsing when cooking    add one tsp of baking soda per cup of beans    baking soda chemically softens the bean proteins    never add salt or other flavourings during the bean cooking stage traditional hummus is somewhat coarse    but very soft due to baking soda    it is made with a minimal amount of olive oil    but drizzled with olive oil and a sprinkle of cooked    and still warm chick peas when served restaurant hummus is often just	genre
160399	__id__A11-icwsm09stories.real.ol	he eventually calmed down a bit but you could tell that he had hurt his arm somehow     he kept holding onto it with his other hand and held it really still and close to his body     and probably the most telling thing that something was wrong was that he just sat there on the sofa     now hoonie never just sits there     oh     he might sit somewhere and spit juice out of his mouth or he might sit somewhere else while banging our fine ikea     ha     furniture with his wood hammer           but he never just     sits     there     kwim         and being that it was has naptime     he eventually started to fall asleep     sitting upright     with his arm bent     and supported by his other hand     and held close to his body     he was a sorry sight to see     meanwhile     jack and i were wondering what to do     er or immediate care     immediate care or er     we eventually settled on the er     so we quickly got dressed     scooped him up     buckled him in he cried just a little and drove up the hill to the hospital     now	genre
344381	__id__A17-review-sample.ol	ok i know people will think im crazy for saying this but i like these guys       they do talk about sex    and sex    and um oh more sex    lol lawd how garphic can you get             but i love how they get to the point on what they want and what they are all about       i love honesty       lol but a couple of things i noticed about them is that is very unique is that i really appreciate they dont curse at all that much   i hardly heard profanity and i dont remeber hearing them bash women calling them bitches and hoes    its mainly the grahpic sex they rap about       lol but i love these fools    im not into rap but i love their style    their sound is very different from other groups i heard          all of them rap and one only sings very well    which alot of times there all singers and one rapper lol so for there only being one singer and the rest rappers that can really flow wow im very imprssed       but this is def not for children      so from seeing kids reveiws on here shame on parents letting they kids jam to p   r    they	genre
157968	__id__A11-icwsm09stories.real.ol	to take my grandbeans on a trip to visit their great   grandparents and great   uncle     and we were gone for six days    a wonderful young man who lives nearby     named james     made sure that no kitty in this household went hungry or had a dirty litterbox     he even expected to play with them and their twine toys and such     however           time after time     when james came to our house     all three kitties were in hiding     my grandbeans   mom came over on saturday and managed to find grace and audace     and they greeted james after that     but ruse stayed in hiding the entire time     once i returned home     they all came out to see what was happening        all that luggage     you know     with those interesting smells all over the place     they gave me their backs for a while     but by the next morning they had forgiven me     or maybe they just got hungry     i  m not sure     anyway     we  re pretty much back to normal now           whatever normal is around here     	genre
344022	__id__A17-review-sample.ol	ids    enter the last steely dan album    gaucho    an interesting mix of lyrical pop and decadent disco    while having a strong resemblance to its predecessor    aja    it amplified the slick    garish disco elements of the former steely dan album on the songs    babylon sisters    and    glamour profession       but their trademark studio professionalism was precisely honed with the addition of even more top   flight studio musicians like larry carlton    joe sample    mark knopfler    and david sanborn    the hits    hey nineteen    and    time out of mind    were constantly played on the fm   light radio stations    the album cuts       gaucho          my rival    and    third world man       displayed that fagen s lyrical songwriting ability was only getting better with time    also    the album has great keyboard   playing by fagen    joe sample    and others    recording   wise    gaucho has probably the best sound of any steely dan album it received a grammy award for best   engineered non   classical album    and is one of the classic pop albums from t	genre
310848	__id__A17-review-sample.ol	certainly sounds great    but basie only plays the piano on two of the tracks    quot   life is a songquot    and quot   jeepers creepers   quot    bennett s own pianist ralph sharon not only plays the piano on the other tracks but did all the charts for these songs as well    still    these songs are very much done in the count basie style    as evidenced on    strike up the band       quot   chicago   quot    and quot   with plenty of money and you   quot    you would not think of bennett as being a jazz singer per se    but he is right at home in front of the count basie orchestra proving he would have been a great band singer if he had been born a decade or two earlier    my favorite track is    i ve grown accustomed to her face       a song from the musical    my fair lady       which you would have thought was written by bennett as it is one of those perfect marriages of singer and song    he never sang any song better than this one    this cd reissue also includes a neal hefti ballad       after supper       but even with	genre
22268	__id__A01-discuss-hyper-sample.ol	ra in a clothesdryer   i can only add to that that he walks like he just shat his pants   thanks murph    saved me a vomit bag   and no matter how much we all love ms crabb    there are limits   and no matter how much we all love ms crabbi hope you re joking   i find ms crabb one of the most unprofessional at abc    i resent the drum for the oral diarrhea it is         the most excruciating hour that i have ever experienced     abbott is a total embarrassment   now annabel has popped up on the gruen transfer after appearing on the drum and in her kitchen earlier     surely there are other employees at the abc   there s chris uhlmann   he s pretty funny   annabel    please have a rest   i wonder if he is going to write another book with his mate steve lewis on the james ashby affair   pimp my daughters   remember the camera guy who he thought was his son   bet he is happy that tony was wrong   i can feel a recession coming on   actually    i feel sorry for his daughters   having a high media profile is like playing with fire   they don	genre
170207	__id__A11-icwsm09stories.real.ol	only that     it was a man i did n t know     my heart stopped and my stomach twisted as this unknown man kissed my right cheek and asked     are you ladies here for a convention     yes     i answered in a strangled yelp     by this time     i was practically in tiff miller stockton  s lap     who had the misfortune of being seated to my left     that  s what we thought     the man probably in his late thirties with thinning blonde hair and light eyes okay     i may be making this part up because i really did my best not to look at him smiled and walked across the room to rejoin his two male companions     my hands flew to cover my mouth oops     floating body part let  s see the tide of emotion overwhelmed me in a patchwork of shock and utter astonishment oh     wait     that s a mixed metaphor anyway     i put my hands attached to my body by my arms over my mouth and looked across the table at brandilyn     apparently     the expression on my face was her undoing     she laughed so hard tears formed i	genre
1749084	__id__A8-giga-en.clean.ol	uarter     and managed a penalty goal     but springbok no    richter wrestled over from a scrum three minutes before halftime     after minutes     fullback dawie du toit capped off a sharp back   line movement and minutes later richter had his second try when the canterbury defence was found wanting on the short side of a scrum     australian capital territory could have moved to the top of the ladder had they beaten waikato     they made a superb start     with prop patricio noriega scoring from the very first attack of the match     but waikato took control with the help of the wind     taking every opportunity to bring wingers eric rush and norman berryman into the game     berryman made some damaging runs     one featuring two giant sidesteps which opened up the act defence for flanker duane monkley to score     act     despite losing skipper brett robinson after minutes     rallied well     after a second half penalty by adam friend     act regained the lead when lock john langford finished off a concert	genre
1618660	__id__A7-stackexchange-sample.ol	r without clamping to the seat tube because it s a weird shape    or made from a material that one cannot safely clamp too    to my knowledge there are clamp on derailer that expect a seat tube that is circular in cross section and braze on derailers that expect a brazed on fitting on the seat tube    finally there are derailers that are clamped on by the right hand bottom bracket cupring    but as far as i can tell they also require an additional fastening method on the seat tube to prevent them from rotating around the bottom bracket    i think these are sometimes called e   type or bottom bracket derailers    a  e type  is a front derailleur attachment standard    some frames provide an e type mounting point directly    some require a  back plate  that provides the mount point that is clamped by the bb cup    as far as i can tell    some back plates are clamped by the cup and have no other provision to prevent rotation    there is not very much fore or aft force on the derailleur so presumably t	genre
31221	__id__A01-discuss-hyper-sample.ol	creating a false us and them situation which is hardening the position of other waiverers      by positioning science as against religion in this way    those for whom religion does resonate are more open to anti   science movements such as the prevalence of climate change denial in the bible belt   human and animal psychology shows a tendency towards abstraction so that extreme examples are more attractive check v   s    ramachandaran     one beer was nice so beers would be better porn s obsession with size etc    given this a false dichotomy of science v religion means that people fall into the trap of believing anti   religious expression is more scientific and anti   science expression is more devout   we are all humans and the sooner we stop othering each other and try to understand each other the better   where there is conflict analyse it carefully and ensure you do not over extrapolate the danger and undermine your own message as dawkins is too keen to do   but its the swaying of a few waiverers	genre
1748505	__id__A8-giga-en.clean.ol	ment has not ruled out an amnesty for separatist leader dzhokar dudayev to stop the killing in the rebel republic of chechnya     the interfax news agency reported     gennady selezniev     communist president of the duma     the lower house parliament     said the issue was set to be debated at an upcoming session     president boris yeltsin announced sunday he was halting russian military operations in chechnya and said he was willing     through mediators     to talk peace with dudayev     who moscow says is guilty of terrorism     he also announced a phased withdrawal of russian troops from quiet areas of the mainly   moslem caucasus republic     his peace plan is aimed at ending the    month war in chechnya which began when moscow sent in troops to crush an independence drive     the fighting has left some     people     mostly civilians     dead     yeltsin has called on the duma to reach a swift decision on granting an amnesty to separatist fighters     excepting those who had committed     the most serious cri	genre
194696	__id__A16-wiki.ol	roberts    southern miss and dallas baptist in consecutive games in the fayetteville regional to advance to the super regional    also in fayetteville    with sec foe south carolina    the    game series went the distance before the razorbacks defeated the gamecocks to clinched its fifth trip to omaha of van horn s tenure    and ninth in program history    with a     victory on june     college world series arkansas won its opening game in omaha against former southwest conference rival texas           the game was delayed by weather in the sixth inning for nearly three hours    arkansas then defeated another former swc foe in texas tech    upending the red raiders        this game was delayed by inclement weather twice    originally scheduled for p   m    on june     the game was rescheduled for a   m    on june     thunderstorms delayed the game further    and was finally played at p   m    that afternoon    arkansas defeated florida in an elimination game for the razorbacks to e	genre
322136	__id__A17-review-sample.ol	ve singing all of the harmonies and just rocks    we then have the country   ish dance dance dance which is country to the core and features some great acoustic work from steve and dobro from john mcfee    this track was not on the mid   s reissued lp or cassette for some reason but appeared on the original album    cassetteand the cassette reissue       track and cdremastered cd version as well    next is a rockified version of mercury blues which is a great rocking version of the blues standard about the car and steve made the track his own    the album s second half starts with the rocking first single take the money and run which was a top hit in the summer of     the song was a story of a man and woman trying to rob some cash and the song was chosen as a single after kids at an elementary school liked what they heard    the hit rock  n me follows and is a great rockersee early in review for song s creation    next is the remake of the late sam cooke s ballad you send me    this re	genre
168690	__id__A11-icwsm09stories.real.ol	look     james     i said id go     you just have to be the first one through the door     said james quickly     without caring that he was interrupting her     he frowned     thats rude     you know     lily stared at him blankly     her scarf falling to the floor     where it lay forgotten     whaaat     she said     drawing out the word in baffled question     entering before you     he half   explains     half   snaps     its the same as not holding a door     mumll yell at me     it mightve been cute that he was so concerned about his mothers opinion     if it werent so ridiculous     lily sighed     really     not if i explain it to her     what makes you think shell understand it any more than i do     demanded james     he uncrossed his arms     but did not look any less petulant     lily leveled a look at him which suggested deep impatience     james     if your answer is that shes a woman     i think ill hex you     james     well     you say that all the time     he pointed out defensivel	genre
187842	__id__A16-wiki.ol	pics    defeating spain to win a gold medal in the women s tennis doubles along with her partner sun tiantian    as a singles player    li enjoyed limited success in itf events until june     when she qualified for a wta tournament at tashkent    then defeated alina jidkova of russia in the first round of the main draw    before bowing out in round two    as a wildcard entrant to the wta event at shanghai that september    she lost in three sets to tara snyder in the first round    without further success for the rest of the year    she ended world   ranked     beating her previous personal best of at the end of     a year of indifferent results at lowly itf level followed in     but in september she came through qualifying with three straight wins to reach shanghai again    beating countrywoman liu nannan in the final round    only to lose to frenchwoman nathalie dechy in the main draw    but this achievement was not enough to prevent her world ranking from dropping to by the year s end   	genre
29986	__id__A01-discuss-hyper-sample.ol	sts must be protected to ensure that we don t have trial by sentiment   no   one should be obliged to prove their innocence    that is a cornerstone of our judicial system   if an accusation is made    the accuser must be willing to be tested and they re protected in these sorts of cases more than others and for the prosecution using their evidence to prove it beyond reasonable doubt   as to third party evidence     i can only assume you mean hearsay    since everything else is admissable e   g    he told me he did itthey previously thought the case wasn t strong enough and were then pressured into pursuing the case without any new evidence   how do you know they were pressured into it   news reports merely state that they reviewed evidence    and reconsidered their decision   the girl also showed mental health problems in the past and began these allegations after returning from a self help seminar with her mother   these traits are often symptoms of being abused   they also increase somebody s chance of being v	genre
369728	__id__A17-review-sample.ol	message from mcbrain before we start the harrismurray penned rocker still life and is a great song    the harris penned quest for fire follows and is another majestic song with lyrics that was inspired by the ancient bc times or the movie of the same name    next is the dickinsonsmith penned sun and steel which is another great rocker    the harris penned epic to tame a land closes the album in majestic style    murray and smith do a stellar riff which sets the tone and finishes the track    then the main riff comes in and its lyrics tell of the book dune    the song was to be called dune but the writer of the book rejected it    the song ends with another dickinson scream before turning into a killer instrumental to finish off a classic album    piece of mind put iron maiden in the spotlight for keeps as the album would become the band s first us top and platinum selling album and would not be their last    piece of mind may have been recorded in but it still sounds great in     recommended	genre
1636563	__id__A7-stackexchange-sample.ol	serve with indian butter chicken murgh makhani    are there any kind of preferred techniques    or spicing perhaps    a basmati is classic    i am particularly fond of brown basmati rice    which has more flavor than white basmati    but it takes longer to cook and will go rancid after months    if basmati is not available    any long   grain rice will suffice    short   grain rice tends to be too sticky    as for technique    rinse the rice until the rinse   water runs clear    for every cup of rice    use cups of water and tsp salt    bring the water to a boil    add the rice and salt and reduce the heat to a simmer    cook covered until the liquid has been absorbed and the texture of the rice is tender    for additions to the rice    you have loads of options    you can add a pinch of saffron to the water for a vibrant yellow color and distinctive floral aroma if you just want color    add tsp ground turmeric    you can add chunks of peeled ginger    cracked peppercorns    whole peeled garlic cloves    wh	genre
373106	__id__A17-review-sample.ol	l s justin chancellor    and some guitar riffs reminiscent of ill nio but fairly original    this record is a nice return from endangered species which suffered from too many light tracks and orchestrated segments    a return to rock    anyway    chris volz is up to his old tricks    the first song       the gift    old title devastation is haunting and the lyrics deliver    unfortunately the album suffers from some poor mixing and production    the voice is so loud that the band sounds wimpy    the drummer is way on but the rhythm guitar and bass are one level below perfection    the songwriting is not up to the complexity of the second flaw album    there is some subtlety but a lot is straightforward    recently the band acquired a new guitarbass lineup from the band alston    so the strings you hear on the record are not the strings you will see live    that said    the record is more in   your   face satisfying that most heavy albums released in the past year    my own band is opening for bm and we are ver	genre
1634170	__id__A7-stackexchange-sample.ol	back on the oil         no    but here are some suggestions for making a cakey brownie more dense and    fudgey    follow tim s advice above on using butter instead of oil    it s not doing anything as far as calories but it will produce better flavor vs    a neutral oil    however    particularly if you re planning to put nuts in them    you could replace a portion of the vegetable oil with walnut or hazelnut oil for enhanced nutty flavor    replace half of the whole eggs with egg yolks    cakiness in brownies is partly due to the use of whole eggs    egg whites have a drying effect on baked goods    in converting a brownie recipe i did    i used egg yolks for each whole egg    replace part of the granulated sugar with corn syrup    they hygroscopic natureability to absorb moisture and retain it of the corn syrup will create a more dense moist result    i think i replaced about half the sugar with corn syrup    the added moisture of the corn syrup will help to off   set the loss of moisture from removing the e	genre
1620814	__id__A7-stackexchange-sample.ol	ater than that of each cell unless the organism is unicellular    how do you account for the presence of more variation among of proteins than there are in genes    the simple answer would be    there are more proteins than genes       but i m more interested in why    is it sufficient to say that during gene expression a single gene codes for multiple proteins alternative splicing and ribosomes translating mrna to polypeptide chains posttranslational modification    could someone expand more on this    a there are several concepts to understand alternative splicing from one gene    several proteins can be constructed depending on which introns are spliced    tissue   specific genetic expression genes are differentially expressed and differentially spliced depending on the tissue    post   transcriptional modifications those are modifications that are made directly on the proteins in opposition with alternative splicing which are modifications made on the rna structure of the protei	genre
205175	__id__A16-wiki.ol	he joined wolves primarily to replace the then   injured mark kennedy    and played the remainder of the     season as wolves    who had been challenging for automatic promotion for most of the season    finished in the play   offs    wolves eventually lost to norwich city    despite cooper scoring a spectacular long range goal in the second leg    he then featured regularly    although not as a first choice player    throughout the following season as the team won promotion to the premier league    cooper did not get to enjoy the top flight though    his one substitute appearance against charlton athletic was the only premier league appearance of his career    he spent the later half of the season on loan at second tier clubs sunderland and norwich city    where he won a championship medal as the canaries won the division    he returned to wolves    post   relegation    and found himself back in the side during the     season    however    he requested a transfer for more playing time    and was signed again	genre
196706	__id__A16-wiki.ol	  hopkins    and jeff beck    she was in jeff beck s touring band for three years starting in     and appears on his albums who else    and you had it coming    between and batten worked with dave rodgers and domino as featured guitarist on the eurobeat songs    sun city          music for the people          fly    and    woa woa woa       her writing and performing is uncredited on several other songs under the a   beat c label    her live eurobeat appearances were limited to playing at the tokyo dome with rodgers and queen of hearts    in she recorded a solo for the song    bad girls    by polish singer doda    she partnered on a melodic rock cd with vocalist marc scherer and producer jim peterik formerly of survivor which was released in september     entitled battlezone    all songs were written or co   written by peterik    special guests included saxophonist mindi abair and chicago vocalist bill champlain    the song    space and time    was co   written with jon wetton    and    all roads    was c	genre
