	target_text	input_text	prefix
1749882	ewcastle and liverpool meanwhile enjoyed contrasting fortunes against struggling queens park rangers and coventry  ,  newcastle coming from behind to win  -  as liverpool slid to a  -  defeat  .  mercurial frenchman eric cantona set the leaders on their way with a sixth minute penalty after nicky summerbee recklessly fouled dennis irwin  .  although city fought back and deservedly levelled through georgian debut star mikhail kavelashvili  ,  andy cole slid in a mishit shot to put united back in front inside seconds  .  city manager alan ball reshuffled the pack midway through the second period  ,  bringing on uwe rosler for the tiring kavelashvili  .  and within five minutes the german had outpaced steve bruce to hammer the equaliser past peter schmeichel  .  but with just ten minutes left on the clock  ,  welsh winger ryan giggs lashed home the winner after a mazy run  .  at st .  james ' park  ,  newcastle owed their crucial victory after queens park rangers  ,  unbeaten for three games before start of pla	park set city back put back city minutes minutes left home run park park start	expand
1751596	inha  ,  from romesh kaluwitharana  ,  and not out from marvan attapattu led sri lanka to for five off overs in the match that was part of the th anniversary celebrations of the qpcc  .  the qpcc invitational xi  ,  comprising members of the west indies masters over - s along with current internationals brian lara  ,  carl hooper and rajindra dhanraj  ,  faced an uphill task  .  they were dismissed for off overs as muttiah muralitharan captured three wickets and sri lanka used nine bowlers  .  collis king  ,  best remembered for his blistering against england in the world cup final  ,  had the highest individual innings of  ,  and hooper made  ,  but the invitational xi never recovered from losing three wickets with the score at  .  sri lanka  ,  sent in to bat  ,  lost opening batsman sanath jayasuriya  ,  who broke three limited overs batting records in the singer cup in singapore last week  ,  with the fourth ball of the innings for nought  .  this disappointment quickly fade	part members west current england world final individual made week	expand
1753873	guring out that players are supposed to be scoring on the other team 's goalkeepers  .  own goals decided two major league soccer matches saturday  ,  a somewhat embarassing finish to games that have brought surprisingly large crowds to watch the return of first - division soccer - football after more than a decade  .  an own goal off the leg of defender nicola caricola in the final minute gave the new england revolution a  -  victory over the new yorknew jersey metrostars  ,  spoiling their home opener  .  in the final minute  ,  new england 's darren sawatzky took a shot from yards out on the right side and metrostars goalkeeper tony meola made a punch save  .  but the ball caromed forward off caricola 's leg and rolled back past an out - of - position meola  ,  just inside the right post for the game 's only goal  .  the revolution improved to  -  while the metrostars fell to  -  before  ,  in the stadium where pele and the cosmos once roamed  .  an own goal in the th minute proved to be the game - winn	team major large final england home final england made back post game game	expand
1751760	ve of what happens  ,   "  norman said  .   "  i have got a chance to win the masters  .  there is nothing better than playing with the chance to win a major championship  .   "  norman sank six - foot birdie putts on the th  ,  th and th holes and a tense four - footer for bogey on the th hole to stand at  - under par  ,  six better than faldo and seven ahead of third - placed phil mickelson  .   "  the shark  "  could break the masters ' record victory margin  ,  nine strokes  ,  set by jack nicklaus in  .   "  i have got a lot of work to do  ,  so there is no sense in getting excited now  ,   "  norman said  .   "  when you have a lead going into the last round  ,  you never think about the end result  .  you never get ahead of yourself  .   "  norman can be forgiven for not reveling in ecstacy over the third - largest third - round lead in masters ' history  .  he made bogey on the final hole here in and lost by one stroke to the wondrous run of jack nicklaus  .  in he seemed to have victory sealed  .  but larry mize 's	chance chance major set work lead round end round lead history made run	expand
1756058	d the indignity of having no .  owen finegan sent off  .  finegan was ordered off by referee ian rogers after he stiff - armed western province 's justin swart into touch moments after the winger had kicked the ball upfield  .  joel stransky landed the resulting penalty  .  the three points helped the south africans put a buffer between themselves and the australians  ,  who had scraped to within a converted try of the lead  .  a try from vlok cilliers put province ahead in the first half amd the lead was consoldiated when flanker johan kapp stole the ball at a lineout and crashed over to make it  -  early in the second half  .  replacement david knox whittled away at the lead to bring the act to within six points with minutes remaining  .  stransky 's penalty restored western province 's confidence  ,  but the act hit back again when argentinian international prop patricio noriega scored their only try and knox converted  .  the home team clinched their win two minutes from time when centre rhys botha	put lead put lead make lead act minutes act back home team minutes time centre	expand
1753809	ampionship tie with the czech republic  ,  scored in the th minute and sammer  ,  german footballer of the year  ,  netted in the th minute  .  dusseldorf 's defeat places them in danger of making an immediate return to the second division  ,  they are fourth from bottom  ,  only three points clear of eintracht frankfurt  .  eintracht  ,  the champions  ,  gained a valuable point in their relegation battle but they could have taken all three against a tired bayern side  .  bayern  ,  who celebrated a great  -  victory over barcelona on wednesday at the nou camp in the uefa cup semi - final  ,  had scholl to thank for his th minute equaliser  .  eintracht had shocked the  ,  bayern fans when striker matthias hagner scored in the th minute  .  bayern 's city rivals munich continued their surprising charge for a uefa cup place beating hansa rostock  -  away  .  munich  ,  who finished a lowly th last season  ,  opened the scoring through striker olaf bodden in the st minute  .  a double strike fr	minute year minute making return point side great minute minute city place st minute	expand
1751958	s  - under par through holes had pushed him six strokes ahead of his nearest pursuer  ,  england 's nick faldo  ,  and within reach of tournament records for conquering the augusta national golf club  .  but norman 's lead fell to two strokes over faldo after both finished the front nine  .  norman struggled to two over - par on the front nine while faldo carded a two - under on the front side  .  faldo 's drive went into a trap on the fifth and he missed a seven - foot par putt  ,  but the englishman rallied with a birdie on the sixth and sank a  - foot birdie on the eighth to reach nine - under par  ,  three off the pace  .  norman then helped by curling a six - foot par putt left of the cup on the ninth hole after his approach went short and down an embankment from the green  .  when he tapped in to make the turn  ,  his lead was sliced to two shots  .  norman 's opening drive of the final round found the left trees and his approach to the first hole rolled into a greenside trap  ,  setting up a missed	england national club lead front front front drive left approach make lead drive found left approach	expand
1749910	dged a further goal by lyon 's eric roy illegal for a foul on kastendeuch  .  both were scored in the second half of extra time  .  the stage was thus set for the penalty shoot - out at the parc des princes boulogne end  ,  where metz 's supporters were sitting  .  lyon 's stephane roche hit his first penalty over the bar and metz 's sylvain kastendeuch did likewise  .  but lyon 's eric assadourian  ,  who went on at the end of the game  ,  struck the ball in off the crossbar for the first successful penalty of the night  .  philippe gaillot made it  -  with a shot just under the crossbar and lyon 's florian maurice and metz 's brazilian isaias made it two goals apiece  .  then eric roy and keeper pascal olmeta scored for lyon and robert pires and stephane adam hit home for metz to leave the match balanced at  -  following the five scheduled penalties  .  but the night turned sour for lyon when their brazilian marcelo saw his shot to the left pushed away by metz 's cameroon keeper jacques songo'o leaving th	half time stage set end end game night made made home night left	expand
1755046	or central defensive duo colin hill and barry hunter  .  dahlin put sweden ahead after minutes  .  former sheffield wednesday full - back roland nilsson sent jonas thern clear on the right and when the roma midfielder squared the ball back accross goal dahlin was on hand to turn it over the line  .  dahlin could have had a hat - trick before half - time but one fierce drive was deflected past the post by wrexham defender hunter and another header flashed into the side netting  .  the game was all over as a contest in the th minute when bari striker klas ingesson scored a terrific solo goal  .  after picking up a short pass from thern  ,  ingesson skipped past two northern ireland players before planting the ball firmly past bolton 's aidan davison  .  but mcmahon got his reward for a thankless night 's work when he scored his second international goal after minutes  .  manchester city midfielder steve lomas sent in a cross from the right and the young spurs forward rose well to head powerfully past	put minutes full back back time past past past work international minutes city young past	expand
1749084	uarter  ,  and managed a penalty goal  ,  but springbok no .  richter wrestled over from a scrum three minutes before halftime  .  after minutes  ,  fullback dawie du toit capped off a sharp back - line movement and minutes later richter had his second try when the canterbury defence was found wanting on the short side of a scrum  .  australian capital territory could have moved to the top of the ladder had they beaten waikato  .  they made a superb start  ,  with prop patricio noriega scoring from the very first attack of the match  .  but waikato took control with the help of the wind  ,  taking every opportunity to bring wingers eric rush and norman berryman into the game  .  berryman made some damaging runs  ,  one featuring two giant sidesteps which opened up the act defence for flanker duane monkley to score  .  act  ,  despite losing skipper brett robinson after minutes  ,  rallied well  .  after a second half penalty by adam friend  ,  act regained the lead when lock john langford finished off a concert	minutes minutes back line minutes found top made start control made act act minutes act john	expand
1749063	richter  ,  to two from the new zealanders  ,  and were far superior than the  - point margin suggested  .  northern transvaal  ,  now third behind queensland and auckland  ,  scrummaged well and consistently won possession from the rucks and mauls  .  the inside backs kept the ball angling into the corners behind a canterbury back line which wanted to run but was unable to do so without good possession  .  two of northern transvaal 's tries were scored in the first minutes  .  canterbury were pinned in their half and forced to defend  ,  a situation which was always going to yield points for the south africans  .  canterbury held on grimly in the second quarter of the match  ,  and managed a penalty goal  ,  but springbok no .  richter wrestled over from a scrum three minutes before halftime for northern transvaal 's  -  halftime lead  .  the crusaders closed to  -  nine minutes into the second half  .  but after minutes  ,  fullback dawie du toit capped off a sharp back - line movement and minutes later	point northern back line run good northern minutes half south held minutes northern minutes half minutes back line minutes	expand
1751906	take his season 's tally to  -  -  and cut the gap on leaders and rivals rangers at the top to four points  .  manager tommy burns had vowed his side will take rangers to the death in scotland 's closest title race in years and yet another victory from the jaws of defeat  ,  celtic 's speciality this season  ,  proved his point  .  ex - celt pat mcginlay 's th minute opener appeared to be pushing the title towards rangers until van hooydonk headed an equaliser then scored a controversial nd minute winner  .  hibs felt celtic substitute andreas thom was offside as he moved clear on a paul mcstay pass but there was no flag and the german squared to his dutch strike partner to net a simple second and secure three vital points  .  rangers need six points from their last three games to be sure of their eighth successive crown  -  -  five might also be enough but anything less could open the door for celtic 's first championship win since  .  hibs defender graeme love was sent off by referee jim mcclusk	season top points side scotland title years season point title points points open love	expand
1748763	al former militant leaders from powerful groups such as the hardline ikhwan - ul - muslimoon outfit and the operation balakote militant group  ,  while two women had formally filed their papers since monday  .  javed ahmed shah  ,  the second - most important leader in the ikhwan  ,  who announced his candidature from srinagar  -  -  the urban hub of the islamic rebel drive  -  -  said the polls would help restore normalcy in the disputed state  .   "  the restoration of democracy through elections is mandatory for all societies  ,   "  he said here tuesday  .  voters are scheduled to go to the polls on may  ,  and to elect six mps from kashmir  ,  where a moslem separatist drive has claimed more than  ,  lives since  .  officials said nominations were also received from former members of the once - powerful national conference  ,  which formed the last elected government in kashmir  .  the party is boycotting the current elections  .  they said election monitoring centres were being established in srinagar to provi	groups group women important drive state drive members national government current	expand
1755027	aged a superb second - half comeback to defeat south africa  -  in the nelson mandela inauguration challenge match here on wednesday  .  the african champions looked set for a sensational victory when they stormed into a  -  half - time lead through goals from forward phil masinga of leeds united and midfielder doctor khumalo  .  but world cup holders brazil silenced a capacity  ,  crowd at the fnb stadium in the second half with goals from flavio conceicao  ,  rivaldo and bebeto  .  brazil are the first visiting team to win the mandela challenge following a south african victory over zambia in and a draw with argentina last year  .  the youthful south americans also preserved a percent record against african opposition dating back to when the four - time world champions triumphed  -  in egypt  .  defeat was a bitter blow for the south africans  ,  who won the nations ' cup at the first attempt two months ago with victories over cameroon  ,  angola  ,  algeria  ,  ghana and tunisia  .  	half south challenge set half time world half team challenge south year south back time world south months	expand
1751656	 .  in a mistake - riddled match  ,  nsw gained one bonus point with the only try of the match  ,  three minutes from time  ,  by hooker kevin o'kane to go within two points of their great australian rivals  .  eales was named man of the match for his commanding display in the lineout and accurate goalkicking  .  smith was sent off by referee wayne erickson after two wild high tackles in the space of a minute  ,  the first on wallaby teammate david campese and the second on his test partner and fullback matthew burke  .  in an uninspiring match  ,  the reds took advantage of poor handling from the waratahs  ,  who came up with the sole try after a spell of pressure inside the reds ' quarter  .  campese  ,  largely contained on the night  ,  broke clear to send o'kane powering over the line  .  nsw 's third straight loss after winning three of their opening four games has left them in eighth spot  ,  four points adrift of fourth - placed natal  .  queensland take on third - placed australian capital territory in canberra ne	match point match time points great man match high david match line left points	expand
1749135	unbeaten record in five games against their glasgow rivals this season  .  looking ahead to sunday  ,  smith said  "  it will be a difficult game to call because most of the league games between the sides are played like cup - ties  .   "  i do n't think celtic will do anything different from the previous matches but nothing prepares you for this fixture  .   "  meanwhile  ,  rangers striker ally mccoist said victory on sunday would mean more to him than his hat - trick in last saturday 's  -  win at raith  .  mccoist  ,  named player - of - the - month in scotland for march  ,  said  "  if we can get through the season undefeated by celtic  ,  we will be in the final  .  it is as simple as that  .   "  i am really fired up for the game and you always want to be involved in the cup final because it is a great occasion  .   "  celtic have been taking the plaudits this season  -  -  partly because they have n't done well in recent years  ,  so people can see their improvement  .   "  the  - year - old rangers striker  ,  who scored the only	games season sunday game games sunday march season final game final great season years people year	expand
1750341	erpool  ,  manchester united  ,  arsenal and west ham in recent weeks  ,  at least finished the half on a high  .  blackburn captain tim sherwood just shot past the left hand post in the th minute after breaking through from a deep position and receiving an accurate pass from jason wilcox  .  and  ,  after asprilla shot over the bar and saw another effort pushed away by flowers  ,  blackburn had another superb opportunity from sherwood in the th minute  .  wilcox again fed sherwood  ,  but his powerful shot could only find the crossbar via a deflection  .  then batty received a square pass from the right from substitute keith gillespie before firing home with a rare left foot shot into the right hand corner of flowers ' goal  .  then four minutes from time  ,  shearer fed grahan fenton who charged into the area and volleyed first time past hislop  ,  who could only knock the ball high into the net  .  with a  -  draw seemingly on the cards in the dying seconds  ,  fenton broke through once more to chip flowers	west high past left hand post find home left hand time area time past high	expand
1753808	g a league championship  .   "  smith also saluted danish international erik bo andersen  ,  who took his goal tally to six in a handful of appearances since a  .  million pounds about  .  million dollars move from aalborg  .   "  he slipped into the country almost unnoticed but he has started his career well for us so far  ,   "  said smith  .   "  he looks to be a goalscorer and i hope he carries on that way  .   "  celtic kept alive their distant dream of the title with a spanking  -  win that plunged hapless falkirk into the first division  .  two goals from german star andreas thom and one apiece from portuguese international jorge cadete and youngster simon donnelly sealed the three points  .  celtic boss tommy burns hinted his side 's title prospects might be slipping away  .  he admitted  "  it is a possibility that we 're running out of games in terms of the title  .  but you never run out of games to improve the quality of your play  .   "  aberdeen 's uncomprising midfielder  ,  dean windass  ,  continued	international million million country title international side title games terms title run games quality play	expand
1756060	tween and  .  rangers had to rely heavily on gascoigne  ,  whose st minute second goal gave rangers the lead  .  gascoigne 's performance and the title was just reward for manager walter smith  ,  who has won the championship in each of his five full seasons in charge  .  smith came under fire earlier in the season as gascoigne 's bookings mounted  ,  climaxing with his dismissal in the champions league tie at borussia dortmund  ,  but his patience and courage sticking with the temperamental geordie star has paid off  .  smith 's place in the rangers record books looks assured  .  the former dumbarton and dundee united player  ,  who stood on the ibrox terraces as a youngster  ,  has won nine major trophies in five years in charge  .  celtic  ,  with just one defeat in league games this season  ,  have pushed smith 's side all the way but  ,  inspired by  . m gascoigne and the trickery of denmark 's playmaker brian laudrup  ,  rangers have stood firm  ,  beating their great rivals in the scottish cup semi	performance smith full smith season smith place books major years season smith side great	expand
1753848	aclet wamba lost his world boxing council wbc cruiserweight crown when he failed to make the weight  .  rugby union france score biggest - ever win against romania aurillac  ,  france france 's  -  victory against the romanian xv here on saturday was the highest scoring match ever played between the two countries  .  the previous record was set on may when winger adolphe jaureguy steered the french to a  -  win by scoring tries  .  saturday 's ten - try romp was boosted by seven conversions from french kicker richard dourthe  ,  playing his first international since his suspension earlier this year for stamping on english number - eight ben clarke in the first five - nation clash  .  rugby league oldham beat castleford castleford  ,  england two tries in a four - minute second - half spell by full - back paul atcheson gave oldham their first win at castleford since and lifted them to third in the super league table  .  oldham were  -  down at half - time and played most of the game without	world council make set international year number full back time	expand
1748722	ayasuriya  ,  player of the tournament in the recent world cup  ,  reached his ton in balls  ,  also breaking the record for the highest number of sixes hit in a single innings by clearing the boundary times before being finally caught on  .  the  - year old left hander also stroked fours in a display that completely overshadowed indian skipper mohammad azharuddin 's record century off deliveries against new zealand at baroda in  -   .  west indian gordon greenidge  ,  held the previous record of sixes in an innings  .   "  i did n't realise i had reached a record  .  we needed a big score and we had to hit out  .  any score in this small ground is not safe  ,   "  said jayasuriya  .  he raced to his second fifty in just balls  ,  smashing sohail 's occasional left - arm spin for runs in an over including a sequence of four sixes  -  -  another record  .  guided by their opener  ,  the newly - crowned world cup holders amassed for nine off overs and bowled out the pakistanis for  .  between	world record number times year left record west record record big small left including record world	expand
1749085	straight wins against no defeats  ,  while nagoya grampus eight suffered its first defeat of the season losing to jubilo iwata  -   .  grampus eight failed to display their effective passing play throughout the match and watched their one goal advantage in the nd minute turn into a defeat within five minutes thanks to nobuhiro takeda and toshiya fujita  .  brazilians zinho and evair led flugels to a  -  win over kyoto purple sanga  ,  continuing their perfect winning records without surrendering a single goal this season  .  with german international guido buchwald returning from an injury  ,  red diamonds powered past gamba osaka  -   .  another german uwe bein gave his side the lead in the th minute before buchwald made it  -  eight minutes later  .  in other games  ,  defending champions yokohama marinos continued their match - losing streak as brazilian bismarck put an end to their hopes in sudden death extra - time to give former champions verdy kawasaki a  -  win  .  kashima antlers overpowered kas	season play minutes season international past made minutes put end time give	expand
1750904	 .  steels  ,  riding with mapei  ,  timed hrs mins sec to add further honours to his recent win in het volk  ,  the opener to the belgian season  .  fellow belgian johan museeuw  ,  italy 's franco ballerini and olaf ludwig of germany had earlier forced the pace and opened up a half - minute lead on the chasing pack after attacking the first approach to kemmel on km  .  the trio almost made a decisive breakthrough before uzbekistan 's djamadolin abdujaparov and italy 's fabrizio fontanelli briefly counter - attacked at monteberg after km  .  but steels it was who emerged from the pack in the last few hundred metres to edge lombardi at the line and become the fourth man to win the het volk and gand - wevelgem double after compatriots noel de pauw and eddy merckx and dutchman jan raas  .  belgian national cycling champion wilfried nelissen broke his right tibia in a fall early on in the race  .  doctors said nelissen  ,   - year - old team leader of the lotto team  ,  would be out of action for up to a yea	recent win made line man win national early year team team action	expand
1749961	me back with tries to fullback dawie du toit and prop frikkie bosman but lance sherrell  ,  who scored a first half try  ,  was unable to convert the late efforts  .  northern transvaal are third  ,  three points adrift of queensland  ,  after picking up a bonus point for finishing within seven points of auckland  .  but the blue bulls could take over top spot next thursday when they complete their tour against waikato in hamilton  .  natal moved up to fourth place following their  -  hammering of new south wales in midweek and emphatic  -  triumph over wellington in new zealand on saturday  .  two - time winners queensland led  -  at halftime but had to survive an intense last quarter as bottom team western province stormed back with two tries to trail by points with minutes to go  .  the reds paid a price with wallaby back tim horan fracturing an elbow and likely to be sidelined for up to a month  .  natal greatly enhanced their finals ' prospects next month with springboks  ,  fullback andre joub	back points point points top place south time team back points price back month month	expand
1748451	general  ,  denied accusations that the indian authorities were using  "  brute force  "  to  "  eliminate  "  the rebels  .   "  we are not following the policy against terrorists as adopted in sri lanka and chechnya  ,   "  he said  .  the governor said additional forces would be deployed to ensure free and fair polls and reiterated an offer to rehabilitate surrendered militants in state - run vocational training institutes  .   "  those who refuse to surrender will have to face the consequences  ,   "  rao said  ,  citing the example of moslem militants killed by security forces in a raid on their headquarters in srinagar on saturday  .  his remarks coincided with a denunciation of the raid in which the jammu and kashmir liberation jklf militants died by kashmir 's chief islamic cleric in srinagar  ,  the urban hub of the moslem secessionist drive  .  maulvi umer farooq  ,  who is also leader of the all party freedom conference  ,  grouping some militants and political organisation  ,  said plans to hold a massi	general policy ensure free offer state run training party conference	expand
1753916	western suburbs  -  on saturday  .  but it was fireworks at kogarah when lomax was sent off four minutes before halftime for a high tackle on dragons ' hooker wayne bartrim and pongia followed in the nd minute after an incident which resulted in st george forward luke felsch being carried from the field on a stretcher  .  in an acrimonious finish to the match  ,  raiders ' captain and super league flag - waver laurie daley had a running verbal battle with referee paul mcblane and remained on the field haranguing the match official after fulltime  .  in another incident  ,  mcblane went to the sideline to speak with dragons ' officials after sections of the  ,  - plus crowd began pelting the super league - aligned canberra players with beer cans during a conversion attempt by saints ' wayne bartrim  .  st .  george are one of four teams in second place after their victory  .  the brisbane broncos kept on the tail of sydney city with a  -  plastering of north queensland at home  .  the broncos ran in	minutes high st george field match field match st george place city north home	expand
1749695	ttish football association  .   "  he would n't have been playing anyway  ,   "  said burns  ,  who has guided celtic to a  - match unbeaten domestic run since rangers won  -  at parkhead in late september  .   "  his absence will make no difference  .  the two guys up front  ,  pierre van hooydonk and andreas thom  ,  have been superb all season and minutes from them can win us the game  .   "  monday 's  -  victory over aberdeen has given celtic even further encouragement and the same could get the nod for sunday  .  burns has injury doubts over brian mclaughlin  ,  morten wieghorst  ,  john collins and phil o'donnell with the latter the least likely to appear  .  rangers will have andy goram back between the posts as smith ponders whether to recall richard gough and david robertson after injuries  .  smith  ,  who has guided his side to victories in the last three old firm cup clashes  ,  says the previous five meetings this season count for nothing on sunday  .   "  old firm games stand on their own and this one cert	run september make season game sunday john back david side season sunday	expand
