	target_text	input_text	prefix
165879	rofit of  .  billion  ,  or cents a share for the year - earlier period  .  revenue was  .  billion  ,  up from  .  billion a year ago  .  adjusted income was cents a share  .  analysts had expected the networking giant to report earnings of cents a share on revenue of  .  billion  ,  according to a survey by factset research  .  computer sciences corp .  csc computer sciences corporation csc  .   ,   .   ,   .  reported its first - quarter net income rose to  .  million  ,  or cents a share  ,  from  .  million  ,  or cents a share  ,  a year ago  .  revenue increased to  .  billion from  .  billion a year earlier  .  analysts surveyed by factset research had forecast computer sciences to earn cents a share on  .  billion in sales  .  the company expects revenue to come in between  .  billion to  .  billion and earnings of cents to cents a share in the second quarter  .  wall street is predicting the company will earn cents a share on revenue of  .  billion in	billion share year revenue billion billion year share report share revenue billion research computer computer million share million share year revenue billion billion year research computer share billion company revenue billion billion share street company share revenue billion	expand
156891	 ,  and two claimed that he was still there  .  so true rofl wife 's diary sunday night  -  i thought he was acting weird  .  we had made plans to meet at a cafe to have some coffee  .  i was shopping with my friends all day long  ,  so i thought he was upset at the fact that i was a bit late  ,  but he made no comment  .  conversation was n't flowing so i suggested that we go somewhere quiet so we could talk  ,  he agreed but his mind was far away  .  i asked him what was wrong  -  he said  ,  nothing  .  i asked him if it was my fault that he was upset  .  he said it had nothing to do with me and not to worry  .  on the way home i told him that i loved him  ,  he simply smiled and kept driving  .  i ca n't explain his behavior  ;  i do n't know why he did n't say  ,  i love u  ,  too  .  when we got home i felt as if i had lost him  ,  as if he wanted nothing to do with me anymore  .  he just sat there and watched tv  ;  he seemed distant and absent  .  finally i decided to go to bed  .  about minutes later he came to bed  .  i d	thought made meet day long thought fact made asked asked home love home minutes	expand
159839	s ex  .  but id give anything in the world just to turn back to that one moment i looked in his eyes and told him i loved him  ,  that moment i gave him that hug and never had let go  ,  that first kiss  .  .  .  how he called me short and kissed me  ,  he changed my hole life  ,  he dont know anything that im feeling  .  .  .  and he asked me to go to camp and he said i kno who u like  .  and i said okay who and he said me  .  .  .   .  i said yeahh  .  .  .  right there i wanted to say i love you  .  .  .  he said go to camp  ,  i want to see you  ,  so we can talk like friends do  .  .  .  i want to be his baby again .   .  i want to be the one that he talks to every night the one that he hugs the one that he calls his own little model  ,  his shortie  .  .  .   .   .  i just need help getting through this or getting him back  .  and if i do go to camp  .  ill dress pretty and maybe be his so called model of his  ,  i just love him  .  i cant have the love of my life get pulled out of my arms to another girl  .  .  .  help me his the love of my life that im loosei	give world turn back called short life love night model back called model love love life love life	expand
163100	f fun  .  my friend johan think that was quite stupid  ,  to bbq in the rain  ,  but i dont really agree with him  .  as long you have fun  ,  why not go for it i say  ?  atm i am on the phone with johan so writing comes a bit hard to me and i keep writing the wrong words  .  im quite worried about next week  .  to go on a trip to austria so suddenly  ?  that aint really like me but my sister really want me to go with her .   .  so i prolly will  .  but still  ,  it kinda comes suddenly  .  hmm .   .  and money .   .  i have none  .  the dog kinda ran away from me  ,  and my sister  ,  after some hares  .  .  .  and she kinda rushed into a bush and got herself quite a few wounds .   .  ouch .   .  all red and stuff  .  i feel sad for her even tho she did run off .   .  i will continue this tomorrow sense its late and i have to go to sleep soon  .  early day tomorrow with lotsa things to do  .  meeting marie and johan at different hours  .  not to mention going to the bank and to the vet  .  and cleaning  !  laundry  !  ugh too much  !  but  ,  im happy w	long writing writing week money run early day things meeting hours	expand
159210	ung  ,  you should rule the world instead of laying on the bed ok  ,  i do n't miss that time in the afternoon i visited my years old grandma she 's so cute with those big blue eyes  .  she asked me  ,  as usual  ,  why i 'm not going to come back to italy she probably does n't stand my mom crying anymore and she told me again about her brothers and sisters spread around europe  .  one of them was a barba when he left italy it was such a long time i did n't hear this word that in her dialect means single  ,  while in italian means beard  .  a bit later as planned  ,  i went back home and stefano was already waiting for me we had a nice afternoon together speaking about lot of different things in the evening i visited my brother and i finally saw my nephew  ,  lorenzo  ,  after almost years  .  but the biggest surprise was at midnight  !  no  ,  it was not santa claus with his reindeer jean - franois called me at the phone it was so nice to hear again his friendly voice 	world time years back left long time means means back home things years called	expand
162131	after being stuck in cleveland for more than four hours  ,  i finally got home last night around  .  i was tired and went almost immediately to bed  .  then it thunderstormed  .  and keesha has some storm issues and kept me up for a long time  .  then harper got up and wound up in bed with me  .  she does n't so much like thunderstorms either  .  we got up around and made our way downstairs  .  by  ,  i was starting to worry that cole had called for us and i had n't heard him  ,  so i went to check on him  .  harper woke up and went right back into our regular routine without so much as a hey  ,  you 're back  !  when i walked into cole 's room  ,  he opened his eyes  ,  saw me  ,  and yelled  ,  mommy  !  he was really happy to see me and hugged and hugged me  .  i find this amusing because harper is usually such a mommy 's girl  .  but cole  ,  he really missed me  .  it was great to hug them this morning  ,  but now i am t - i - r - e - d  .  	home issues long time made called back back room find great	expand
166558	mmer .   .  graduation i 'm sure she counted this as going out with my friends grad nite ayana 's grad party anime expo let 's wait a bit .   .  the bike ride with robert starbucks and jamila  ,  julian  ,  and scott last week andrew 's birthday dinner on monday night yeah  ,  i can totally see that i 've gone out with my friends waayyy too fuckin much this summer .   .  pft  .  eleven out of nearly sixty days .   .  more like six and a half days  ,  you know  ,  cause most of them only lasted three hours .   .  and since i asked her before i got in the shower  ,  i had to take another cold shower .   .  all i did was ask her  .  all she had to do was say yes or no  ,  and she bitched at me like i was a fuckin troublemaker asking her for everything .   .  and you know what  ?  i do n't give a fuck if any of our shit is stolen .   .  be paranoid all you want  .  it 's not gonna help you  .  it just pisses me off .   .  honestly  ,  i do n't give a fuck if we 've got people trying to break into our house  .  if you 're so fuckin afraid that they	friends party week night friends days half days hours give give people house	expand
162803	to treat people  .  i do n't really remember my dad spanking me as a kid  .  but i remember this  .  i remember  ,  too  ,  coming home from a church activity that evening  ,  frazzled and upset  ,  and telling my mother that one of the girls on my kickball team called me a bitch  .  i went to bed while the sun was still up  .  and  ,  while the sun was still up  ,  i was dragged back out of bed and into the living room where an innocent thirteen year old girl was waiting to apologize for hurting my feelings  .  i confessed  ,  bawled  ,  and went back to my room  .  later  ,  my mom came in  ,  sat down next to me on the daybed and asked me why i 'd lied  .  i told her i did n't know  ;  let her assign it to general preteen angst  .  but i knew  .  all i 'd wanted was for her to be sorry that someone had called me such an awful thing  -  without telling her it was my dad who 'd said it  .  if i told her  ,  they would fight again  .  dad would punch something or hold onto the banister and yell until mom left to drive around the neigh	people remember remember remember home church team called back room year back room general called	expand
162494	g him  .  for an orthodox knowledge is relational reality  ,  because the knowledge is in relation and for relation with god  .  only in relationship with god we can know who he is  ,  as only loving someone you know  ,  you understand him  .  and for mountain  ,  in relation with god  ,  st .  apostles see how he is filled of uncreated light  ,  as he springs eternal light of the holy trinity  .  they saw his glory because they have been with him and because he wanted to strengthen them for his crucification that would be done  .  st .  elias and st .  moses are with him in his glory and st .  apostles are also in the uncreated light of trinity  .  why and saints from heaven and on earth are in the same place and everyone looks to him  ?  because god wanted us to say that the saints in heaven and on earth are all of his concern and that all to him to be alive  .  they look to him because he is life of the world  .  who is not looking to god does not have a full view of heart  ,  that 's a man deeply in sin  .  but who wants t	knowledge knowledge god god god st light light st st st light place god life world god full view man	expand
159461	crazy birthday sex  .  happy fucking birthday to me  ,  right  ?  so this cunt does n't call to even say that he is n't showing up  ;  i 'd be fine with that  ,  at least i would fuckin ' know you 're not going so i wo n't look like a total douche waiting for you i 'm frustrated that i feel pissed off about this little shit ditching me on my birthday  ,  he has n't done anything for me  .  he was a pretty good kisser  ,  nice to talk to  ,  interestingintelligent  .  i think what 's bothering me is the following we were supposed to meet up after pitchfork  ,  but he somehow went the wrong way and ended up somewhere in the south side  .  at that time  ,  he called to say he was sorry and felt like shit for standing me up  .  i do n't understand  ,  he feels bad for ditching after pitchfork festivities  ,  but does n't even say anything about my fucking birthday  ?  eh well  ,  as for my birthday  ,  i was pissed and the more i drank  ,  the more i got pissed and cursed him under my breath  .  needless to say  ,  i wanted to f	call total feel good meet south side time called understand	expand
159658	ng  !  first off the song now playing is my new favorite to blast tessa out of bed with  .  .  .   .  .  .  works well i must say  .  grin last night my friend and her husband came and too me to see the mummy tome of the dragon emperor  .  it was enjoyable  .  .  .   .   .  i had one boy yesterday and i still have him this morning  ,  his mother had to work until in the morning and i just did n't want to be woken up at that unholy hour  ,  so i said he could stay the night  .  .  .   .  .  .   .   .  anyway  .  my friends wanted to go to the movie so tessa said she 'd watch him for me  .  .  .   .  .  .   .  well until she found out what movie we were going to  .  .  .   .  then she pouted  ,  but she still watched him  .  for a price honestly i think it would have been easier and cheaper if i just took tessa and the boy with us  .  .  .   .  .  .   .  we were gone for and half hours and the boy cried for the whole time and peed on both my couches  !  so i ended up staying up very late cleaning slip covers and couch cushions  .  .  .   .  .  .  arrrrg  !  then add in that i	works night morning work morning night found price half hours time add	expand
163829	s  ,  repeat the technique until all the batter has been used up  .  bake for  -  minutes  ,  until the cake is light gold and a tester inserted into the center of the cake comes out clean  .  let the cake cool in the pan for  -  minutes  ,  then turn out the cake and remove the parchment paper  .  reinvert on to a wire rack and let cool before slicing  .  clip source bakingbites  .  com large eggs cup sugar cup milk low fat is fine cup vegetable oil tsp vanilla extract tsp almond extract cups all purpose flour tbsp baking powder tsp salt tbsp cocoa powder preheat oven to f  .  line a  - inch round cake pan with a circle of parchment paper and lightly grease the bottom and sides of the pan  .  in a large bowl  ,  mix together eggs and sugar until mixture is light and creamy and the sugar has mostly been dissolved  .  stir in milk  ,  vegetable oil  ,  vanilla and almond extracts  .  in a medium bowl  ,  whisk together flour  ,  baking powder and salt  .  pour into wet ingredients a	minutes light minutes turn paper source large cup cup low cup oil line paper large light oil	expand
159273	aunt alone as well but  ,  in my six year - old world  ,  this was all that existed between them all of us grandparents  ,  parents  ,  aunt  ,  brother  ,  two dogs  ,  a cat and me and tea  .  he learned a few words of our language  ,  which never failed to get some laughs  .  i remember him as very tanned  ,  with sweet eyes  ,  very white teeth  ,  and a moustache  .  that 's right  .  i have n't liked a moustached man ever since but  ,  on him  ,  somehow it was n't at all offensive  .  my aunt and mum seemed to agree  .  he knew i had a crush on him  ,  of course  .  after all  ,  at the age of six  ,  how subtle can you be  ?  he took it in his stride  ;  always gave me friendly smiles and wiggled his moustache when he kissed my cheek  .  i do n't know whether my aunt found it entertaining or annoying  .  i do remember once  ,  at dinner in a restaurant  ,  she tried to hook me up with a boyfriend ' of my own  .  a friend of his similar tan and white teeth  ,  and enormously tall to a little girl like me  .  but he just did n't do it for	year world parents words language remember white man age found remember white	expand
156256	e bloke  "  he then turned to the guy and said  "  you are you 're a handsome bloke  "   .  he turned back to me  "  he is is n't he  ?   "   .  oh jesus please shut up and continue to suck your lollipop and leave us in peace  ,  i thought  .   "  he 's alright  "   ,  i replied  .  he then got bored with me and asked the  "  handsome bloke  "  why he was typing into his blackberry  .  i closed my eyes and thanked my lucky stars he was more interested in bloke with the blackberry  .  blackberry bloke handled him well  ,  by saying he was a sad geek to be typing so much at that time of night  ,  but it was just what he did  .  lollipop drunk bloke seemed to think that was ok and then talked at all of us about where were getting off we ignored him and that virginia waters was rubbish as he bet we were getting off at virginia waters we were n't  .  actually  ,  all three of us got off at richmond but fortunately lollipop drunk bloke got up quite early to ramble to people further down the carriage  .  we made a last minute exit	back continue leave thought asked time night early people made	expand
156982	him .   .  i was real sad  .  i met another gal later on  .   .  i fell in love  .   .  n she turned out to be a slut .   .  she cheated on me .   .  she broke my heart .   .  after that hated all gals  .  .  .  untill i got to college  .  .  .  n i befriended a gal .   .  she had long hair .   .  jet black .   .  beautiful smile and lovely eyes .   .  on the prom night she turned out alone  .  .  .  wanted to ask her to dance with me but my past experience with gals made me hesitant .   .  she was sitting all alone but as usual didnt have the guts to ask her out .   .  that was years back .   .  i miss those days .   .  i wish i could turn back time n go back .   .  but that i cannot do that .   .  thats my life .   .  i was never lucky in love .   .  i have some regrets in life  .  .  .  i have made a few mistakes .   .  m writing these  ,  to tell guys like me  .  .  .  dont be hesitant when it comes to love  .  .  .  have the courage .   .  i was always shyand romantic .   .  hehe dont be like that  .  u like a gal .   .  go for it .   .  speak out .   .  dont hold back .   .   "  the greatest thing you 'll ever lea	real love long experience made years back days back time back life love life made love back	expand
167413	as there but he listened  .  not many grown - ups ever listened to what i had to say  .  i said my goodbyes  ,  and promised to visit him at his bench the very next saturday  .  and so began one of the oddest relationships of my life  .  nine am on a saturday  ,  rain or shine  ,  hed be there waiting  .  we never spoke though there were times when hed talk disjointed stuff about war about things i wasnt equipped to understand or deal with  .  i only have snatches of those memories but i remember telling him about the shell shock  .  i thought it was some disease  ,  like the measles that one day he could get better  .  i think i told him that that he could get better  .  he got very quiet  ,  then nodded his head  .  then he began to cry  .  i didnt know what to do so i went over to the jack - in - the - box and bought him some french fries they cost a quarter in those days  .  i patted his hand  .  i wasnt always able to make it though i tried  .  saturdays were big chore days around my house i had l	visit saturday life saturday times things day cost days make days house	expand
165358	list  .  i still feel like crap  ,  but the chillssweatschillssweats fever is gone so i 'm back at work  .  i pretty much slept straight from yesterday morning until this morning  ,  waking only to tell the husband  ,  twitter and tova how awful i felt  .  and she left a care package on my porch that i discovered this morning  .  some gatorade and some upset - stomach friendly foods  .  i am touched  .  that might be the best gift i 've ever gotten i did find myself a  - pound silver lining  ,  though  .  dear scale  ,  good morning  .  i love you today  !  love  ,  ali and if any one of you fuckers wants to give me the speech about how that three pounds will just pile back on once i start eating properly again  ,  you 'll be getting a stab in the throat  .  let me have something please  !  the kids are cheeseheading it up at my mom 's place in wisconsin and have already exhausted my mom  .  my stepdad  .  my brother  .  they have done the state fair  ,  a discovery museum  ,  they 've gone boating on my parents	back work morning morning care morning find good morning love today love give back place	expand
159655	yden .   .  hahaha  !  he 's like super cute and active  !  kept snapping photos of him  ,  but mostly blurred x here are the better ones o .  o hyper hyper  !  eh  !  he was very alert whenever i brought up the camera hello  !  fanning himself  .  fang  !  did n't get to take photo with her on friday  .  now she 's finally back from genting she brought so much laughter to us because of her randomness hahaha  !  ting  ,  with her only - fierce - to - ugly - men look lol  !  face like mua chee oh oh  !  i love wixy 's window  !  those he kept drooling hehe  .  so cute  !  angry  !  kids are so adorable to look at  .  but annoying to take care of x that 's why wixy told us we must have enough of playing  ,  then give birth lol  .  i think i will never have enough of playing x oh this photo is like crap  .  but i still decided to put it up because i wanna tell everyone this is the nice celebritea break producer  -  mei lian  ,  who i last edited with  !  ahhh  !  jayden again  !  pinch red apple serene  !  gonna miss this crazy gir	brought friday back brought men love care playing give playing put red	expand
155832	of my toes and squirm with the strength of atlas to get away from her so she ca n't do the rest  .  so i was crying my most pitiful and remorseful and heart - wrenching cries  .  i went to the cat fix - it place  ,  and even though i 'd been there before  ,  i still remember having seen other fix - it people only to be shuttled from place to place  .  and not only that  ,  but i did n't see the same guy i saw before  ,  which i thought was a very bad sign  .  but it was n't  .  i actually saw our regular vet this time and i know everybody loves dr .  r .  she was very nice  .  and not only that  ,  but everybody was all squee  !  when they saw meeven mom heard the adoration when i was in the lab  !  so that was kind of fun and it alleviated some of the pain for being stabbed and poked a million times  .  i got a shiny red tag for my troubles  ,  too  .  of course  ,  now william is doing his troll bit and hissing and whining at me  ,  all because i smell like the fix - it place  .  the girls just sniffed and proceeded to ignore me  . 	heart place people place place thought time dr million times red bit place	expand
164865	were n't  .  liar  ,  liar  !  she wanted to say  ,  but she held it in for a better time  ,  a quieter time  .  everyone was laughing  ,  laughing but he got up loudly  ,  dramatically and went onto the porch to smoke a few cigarettes  .  of course  ,  she had to go with him the situation demanded it  ,  but  ,  watching him  ,  she was glad that she had never said she loved him  .  he refused to go inside for a long time  .  he was mad  ;  he was losing her  ,  and he knew it  .  she stayed  ,  even though she wanted to go  .  he drank a whole bottle of wine and smoked  .  she listened  ,  as usual  .  he started sentences and he did n't finish them  .  they had to get through the night  ,  so after awhile  ,  she calmed him down  .  the party dwindled  ;  they all went upstairs to watch a movie  .  he got angry again halfway up the stairs  ,  burning  ,  jealous  .  he threw his guitar and then threw himself on his bed  .  somehow they ended up like this  ,  the three of them  .  the boy who loved her  ,  the boy who was just trying to be a pe	wanted held time time situation long time wanted started night party watch movie	expand
167676	today i used pre - boiled beets  ,  i can buy vacuum - packed at the local store not pickled new yukon gold potatoes  ,  boiled in salted water and then peeled and cut into cubes string beans  ,  boiled in salted water and cut into small pieces chopped tomatoes  .  i added some capers for a little  "  bite  "   .  traditionally the salad has boiled carrots cubed and peas as well  .  i adore capers and add them to almost anything i can  .  i am really lucky as out where i live  ,  a tiny grouping of homes near a small church  ,  san gaudenzio  ,  has capers growing on the wall  .  caper bush on wall outside san gaudenzio church in my 'hood  .  to preserve capers  ,  you can either pack them in salt or boil in vinegar  .  the tiny flower bud is used for the cooking caper  ,  and the larger seed pod is also pickled for an appetizer  .  sometimes i dress my tuscan potato salad with a salsa verde  ,  made with parsley and capers  ,  adding string beans to the potato salad  .  try it  !  salsa verde cup italian parsley  ,  leaves o	today buy local water cut water cut small add live small church church made	expand
168462	really really tired  .  i woke up to my baby brother lying on my bed  ,  staring at my face  .  i was n't really asleep  ,  but i had wrapped myself up in blankets and was trying my darndest to go back to sleep  -  insomnia again  .   "  oh god  ,   "  i moaned  .   "  i think you should get up  ,  webecca  ,   "  he says  .   "  what time is it  ?   "  i managed to get out  .   "  i 'm not weally sure  ,  but it 's definitely in the sixes  .   "  i really groaned at that  .  the sixes  !  not the sixes  !  oh why did i give him an alarm clock  ?   !  why oh why did i help him set it  ?   !   ?  he was all apologetic about torturing me  ,  but i assured him i was n't really asleep so he did n't really wake me up  .  then he laid on my chest and started talking about volcanoes or race cars or what he wanted for christmas or something and yeah  .  sooo tired  .  ca n't  .  fight  .  with bitchy relatives  .   .  .  .  too  .  .  .  sleepy  .  .  .  not my stuff anyway  .  .  .  dad told me not to  .  .  .  nooooo  .  .  .  i made cake  .  .  .  leave me alone  .  .  .   .  facing  .  .  .  another  .  .  .  sleepless n	face back god time give set started ca made leave	expand
168307	rent directory to mp 's  ,  keeping the flac files  .  note that you will need flac and lame for this to work  .  run the following line in the directory where the flac files are rechosenlocalhost for file in  .  flac  ;  do flac  - cd  "  file  "  lame  - h  -   "  file  .  flac  .  mp  "   ;  done this will output the mp files in the same directory as the flac files  .  if any of the mp files that 's being created already exists  ,  it will be overwritten  .  when the conversion has finished  ,  you can copy the mp files to an other location like this rechosenlocalhost cp  .  mp mediasda note that this will copy all mp files in the current directory  ,  not just the ones converted from the flac files  !  of course  ,  you could replace  "  mediasda  "  with any other directory  .  you could also replace  "  cp  "  by  "  mv  "  to move the mp files instead of copying them  .  you can also make lame create the mp files somewhere else  .  take the following line rechosenlocalhost for file i	directory mp files note work run line directory files file file file mp mp files directory files mp files mp files mp note mp files current directory files directory mp files make mp files line file	expand
166859	king for a super simple and highly addictive snack  ?  oh baby have i found one  !  ranch oyster crackers are on the list as a must - make munchie for my next soiree  .  aside from the minute bake time  ,  these tasty little nibbles took about minutes to make  ,  and i spent less than on the ingredients  .  what 's not to love about a snack like that  ?  and to boot  ,  the crackers are relatively low fat  .  i omitted the dill weed and the lemon pepper  ,  and cut back on the oil a smidge  ,  and this little snack came out great  .  ranch oyster crackers ounce package ranch dressing mix teaspoon dried dill weed cup vegetable oil teaspoon lemon pepper optional teaspoon garlic powder optional cups oyster crackers preheat oven to degrees f degrees c  .  in a large mixing bowl  ,  combine ranch dressing mix  ,  dill weed  ,  vegetable oil  ,  lemon pepper  ,  and garlic powder  .  mix well  .  add oyster crackers to the mixture and mix to coat the crackers  .  pour the crackers	found list make time minutes make love back oil great oil large oil	expand
