	target_text	input_text	prefix
163530	__id__A11-icwsm09stories.real.ol	lly jealous of this other girl that used to like me  .  kels i keep telling her that it 's not like that between us  ,  but she insists on competing against her  .  she got mad and said kels keeps giving her faces when she was n't so real loud when kels was nearby  ,  lexi said 'i love you  !   !  ' to me  .  i ignored her cuz i hate when people are like that  .  she 's really sweet  .  i love her to death  ,  but when you get kels  ,  lexi  ,  and me together  ,  it 's a nightmare  !  she also mentioned wanting to end things with her gf  .  today  ,  she told me about a dream she had  .  .  .  she said that her gf was in the hospital and i was with her lexi in the waiting room with her  .  then she asked if i 'd really do that even though i do n't like her gf  .  and i said yeah  ,  even though i do n't like her  ,  i 'd visit to make sure she was ok  .  then she said  "  really  ?  ok well it was a good dream then cuz next  .  .  .   "  then she just smiled and said nevermind  .  later she said she wanted to try to get off early so	genre
343982	__id__A17-review-sample.ol	t and  ,  guitarist jimmy page worked on the soundtrack to death wish ii and robert plant released his solo debut pictures at elevenwhich hit in the us .  also ,  page went through the zep vaults to cobble together a final led zeppelin album which would be called coda .  the recordings were from between and with some fresh overdubs by plant and page where required as followed .  we open with the rocker we're gonna groove which is the same version as it would appear on the led zeppelin dvd and recorded at the royal albert hall in january ,  not morgan studios like the notes stated .  it's the same version as on the dvd but page overdubbed guitar solos in to fill out the songthe overdubs are not on the dvd version and plant's voice went through a phaserunlike teh dvd version .  next is poor tom which is a great countryish outtake from led zeppelin iii .  the song has page playing acoustic guitar over a classic bonzo drum pattern with jonesy filling out the bass	genre
15398	__id__A01-discuss-hyper-sample.ol	ss this with your wife now  -  how cruel would that be . she is about to have your child ,  she needs your support . your lives and relationship are about to change forever anyway . you are about to become a dad  -  and your main emotional priority is that you dont fancy your wife ? maybe step back  -  this moment isnt all about you . or are you trying to punish your wife by making this special moment of the transition to parenthood suddenly all about your sexual feelings ? wait and see how you feel in the future and think about your what your child needs  -  at the moment the child needs a mother who can focus on a healthy birth ,  not whether its father still fancies its mother . i am sorry if that seems harshit's way too soon to panic . sexual attraction waxes and wanes on both sides over the course of a long relationship ;  add on the life changes you're going through and the physical changes caused by her pregnancy ,  and there's every chance this is a temporary problem that will sort itself in the end . talk to y	genre
1750280	__id__A8-giga-en.clean.ol	manchester united six points clear in the english premiership following their  -  win against coventry at old trafford on saturday  .  with second - placed newcastle travelling to blackburn on monday evening kick - off gmt manchester did not squander their chance to surge ahead  .  united went ahead two minutes after the break with cantona scoring his seventh goal in eight games  -  -  and th of the season  .  the goal stemmed from a mistake by coventry midfielder kevin richardson  ,  who failed to cut out a cross from ryan giggs  .  cantona was lurking and made no mistake from six yards  .  that gave coventry  ,  struggling to avoid relegation  ,  a mountain to climb and giggs should have added a second minutes later when keeper steve ogrizovic turned away a shot from andy cole after cantona had carved out the opening  .  liverpool 's  -  win over west ham kept pressure on the front two following first half goals from stan collymore and john barnes  .  collymore scored from yards out in the nd m	genre
1616632	__id__A7-stackexchange-sample.ol	most touching the rotor .  this provided the short lever travel i was looking for ,  as well as great stopping power i could lift the rear wheel if i pressed the front brake hard enough .  now ,  i just got a bike with hydraulic disk brakes sram apex  .  they are rather soft by comparison .  the pads don't touch the rotor until the lever has moved significantly .  i can pull the front brake lever all the way to the bar ,  and i still do not get nearly as much stopping power as i did with the mechanical brakes with half the lever pull .  the modulation is great ,  but i would really like more stopping power and a firmer lever .  is there a way to adjust this ?  in other words ,  i'm looking for something more like the third scenario in this image ,  and less like the second .  tldr are there any adjustments for hydraulic road disc brakes sram apex like there are for their mechanical counterparts ?  a there is no adjustment for modulation on the apex hydro brakes ,  but make sure the lever reach hasn't	genre
12992	__id__A01-discuss-hyper-sample.ol	he beach ball ,  please . thank you , or maybe it's the ref to blame . either way .  .  . kratosbethyname august pm . get ciffix for chrome . or the person who threw it on to the pitch ? what justice do you want ? if the beach ball goal were disallowed then you would only have been points further away from relegation .  the ref should have not given the goal ,  given that it clearly struck the balloon before going in . anyway ,  this has been done to death . let's agree to disagreewhat was that beach ball doing there ?  ! kratosbethyname august pm . get ciffix for chrome . maybe the ref should have disallowed it ,  but if the ball hadn't been thrown on to the pitch in the first place .  .  .  .  .  .  .  . th placed teams need to worry about how close they were to relegation now ? i know i know . that was stupid . mistakes all round . a liverpool fan was responsible for the beach ball . i wonder what would the ref would have done if it had defected a goal - bound shot around the post . just had a look at that incident and spo	genre
10533	__id__A01-discuss-hyper-sample.ol	it sideways true ;  and he does seem to be going through the yips right now . but that was not a soft strike by any means . it knocked his hand back . don't think you can change it just yet for england unfortunately . forster is a fine shot stopper ,  but he crumbled under the pressure against juventus earlier in the year ,  and along with ruddy he is untested at this level and has no experience with the england back four . and as we have seen with the likes of ben foster ,  it it far easier to look good as a goalkeeper playing for a poorer team ,  having shot after shot fired at you all the time . what is harder is maintaining concentration for a team at the top level ,  where you are expected to concentrate whilst being out of the game for large periods  -  that's why he failed at man united . alex october am . get ciffix for chrome . and as we have seen with the likes of ben foster ,  it it far easier to look good as a goalkeeper playing for a poorer team ,  having shot after shot fired at you all the	genre
333195	__id__A17-review-sample.ol	lead vocal by roger daltrey ,  and excellent drum playing by ex - small faces drummer kenney jones .  the style and arrangement of john's it's your turn ,  featuring andy fairweather - low playing rhythm guitar ,  sounds a lot like their had enough from the who are you album .  the fast - paced cooks county is excellent with the vocals ,  keyboards ,  drums ,  and bass guitar ,  but the sound of pete guitar could be better on this and other songs .  the title track dangerous ,  eminence front ,  and cry if you want are good ,  but the live versions sound a whoel lot better since pete's guitar and john's bass guitar sound more electrifying ,  the vocals are stronger ,  and the drums sound more powerful .  i've known no war is excellent with the violin from the song the dirty jobs ,  the guitar riffs ,  drums ,  and the bass guitar .  one life's enough is an ok piano ballad with roger's singing ,  and the synthesizers by pete and tim gorman who would play on their farewell tour in  .  john's one at a time is an excellent	genre
20493	__id__A01-discuss-hyper-sample.ol	m an admirable quality in a judge .  " you are to be detained for ten years . or do i mean thirty days ? bggered if i know .  " its really easy to criticise both prosecuting counsel and the judge in the neil watson case  -  if you are not bothered to read the actual transcript of the hearing httpwww . crimeline . infouploadscasesneilwilson . pdf . when you do read the transcript ,  it puts an entirely different complexion on the matter . quite right . in fact it would seem that mr wilson did not commit the offence of sexual activity with a child at all ,  at least not on the basis of the evidence relied on by the crown he did not intentionally touch the victim . far from disciplining prosecuting counsel and seeking a review of the sentence ,  it would be more responsible to ask why he was charged in the first place and whether he was advised by his own counsel to plead guilty  -  and if so ,  why ? none of this detracts from the wider points made above ,  but actually this particular case is really one that has	genre
160814	__id__A11-icwsm09stories.real.ol	to head to the mall  .  the girls wanted to see mama mia so we hit an am show  .  it was very  ,  very abbatastic  .  it was okay  ,  not fantastic  ,  but not horrible either  .  about minutes from the end  ,  got a call on her cell  ,  which she answered i could have killed her  .  i heard her pick it up and whisper can i call you when the movie is over  ?   ,  then she hung it up  ,  looked at me and said it 's my dad  ,  and he 's crying  .  i need to go call him  .  she walked out of the theater and was gone for a few minutes  .  i heard her coming back from outside the theater before i saw her  .  she was absolutely wracked with sobs  .  she crawled over my lap and wailed my aunt just passed away  !   !   .  the terrorists arm 's immediately shot up and pulled into a comforting hug and cried along with her  .  i told the girls that we could just leave since the movie was just about over anyway  .  we headed out  ,  stopped in the girls room and headed back out to my car  .  from what i can figure out  , 	genre
205940	__id__A16-wiki.ol	he participated in the brno round of the f international masters season ,  where he took a pole position .  during the season petrov made his debut in the gp series for david price racing .  he replaced french driver olivier pla ,  who lost his sponsorship from direxiv in the team from the german round onwards .  in he moved to campos grand prix ,  where he joined giorgio pantano .  he scored five point - scoring positions from races and took his first victory at valencia on his way to finishing th in the standings .  in the gp asia series season for campos ,  behind champion romain grosjean and sbastien buemi .  in the main series petrov remained with the campos team .  he finished seventh in final standings ,  taking a win at the valencia street circuit .  he finished fifth ,  with a win in the sepang sprint race ,  in the gp asia series season for campos .  he stayed with the team for  ,  now rebranded as barwa addax ,  and finished as runner - up to the dominant nico	genre
197946	__id__A16-wiki.ol	hakov quickly established himself as a first choice striker with tsvetan genkov and ccero .  he scored his first goal for dynamo with a powerful strike from outside of the penalty area against fc moscow .  during the season kerzhakov become the top scorer in the squad as dynamo finished third to earn a play off spot in the qualifiers for the uefa champions league .  during the season kerzhakov maintained his spot as a first choice striker ahead of aleksandr kokorin and fedor smolov but the season turned out to be less successful as dynamo finished eighth and lost to celtic and cska sophia in an attempt to qualify for the champions league and inaugural europa league .  return to zenit in january  ,  kerzhakov rescinded the last year of his contract with dynamo and returned to his first professional club zenit st .  petersburg ,  .  the following season began with a disappointing loss to fc twente in the europa league round of  .  however ,  kerzhakov went on to hav	genre
20123	__id__A01-discuss-hyper-sample.ol	usands of women are murdered and their cases are not investigated by the various corrupt police . pretend this is instead s cambodia ,  and a vigilante is going around killing suspected genocidal maniacs . pretend it's s congo ,  and a vigilante is going around killing suspected raping machete murderers . or i guess if you don't care about any of that ,  i guess pretend to turn a blind eye . another person trying to say that killing innocent men is fine because women get killed . these men weren't ''suspected genocidal maniacs'' . how about people learn to stop raping and killing each other ,  regardless of gender ethnicity religion ? it's not at all found that they were  " innocent "  i know almost nothing about this case ;  i assume if there's a mexican women vigilante muderering bus drivers plus rapemurders ,  then she has good reason . and sure ,  would be great for people to learn that . i wholeheartedly agree . if they were rapists i would have little sympathy for them but there is no evidence th	genre
330628	__id__A17-review-sample.ol	album than some of the reviewers .  dope production ?  ?  in my opinion and it is just mine its the worst of all his albums .  the beats sound like they were rejected by that idiotic rapper  " juvenile "  and royce got a group discount on a quantity amount .  wack is a compliment .  words from the heart .  .  . get .  .  . rid .  .  . of .  .  . th .  .  . july !  !  !  !  apart from nottz tracks and or others from k . i . d . d .  this is a very poor outing indeed .  out of tracks there's about that dont sound like they done by a year exchange student's casio keyboard in his bedroom .  another dissapointing part is royce is starting to sound like a robotic version of all these other gangsta rappers .  normally this cat is iller than most but with nearly every songs subject matter involving drugs ,  guns bies its getting bland .  c'mon duke bring it back to the  " boom "  or even  " hiphop "  days .  bottom line ,  with either nottz or preemo on production you get masterpieces from royce ,  otherwise no thanks .  this is the last royce im wasting my d	genre
1612024	__id__A7-stackexchange-sample.ol	pressure in my tires ,  and among other things ,  i'm looking at the valves in the tubes .  it's an old mountain bike with inch tires .  can i use presta tubes on rims drilled for schrader valves ?  i know the valve will be smaller than the hole and could cause issues there ,  but has anyone had success or failures with this ?  a as you mentioned ,  one of the primary differences between a presta and schrader valves are the diameters -  - with schrader valves being slightly larger -  - and therefore the valve holes on bicycle rims are drilled to suit one size or another .  your foremost concern with using a presta valve in a rim drilled for a shrader valve shouldn't be 'movement' of the valve stem ,  as geoffc suggested ,  but rather a 'hernia' of the tube through the excess space at high pressure ,  leading to a blowout .  most mountain bike tires sit at a low pressure ,  therefore you will probably get away with it ,  however ,  there is a very inexpensive adapter ,  sometimes called a 'valve grommet' ,  which is mad	genre
22446	__id__A01-discuss-hyper-sample.ol	espread contamination of non - occupationallyexposed people to the deca - bde brominated flame retardant product . worryingly ,  the highest levels found in our non - occupationally exposed volunteers were very similar to those observed in sweden of people occupationally exposed to deca - bde .  we are being contaminated daily by unregulated chemicals of unknown toxicity ,  such as the deca - bde flame retardant . since there is a dearth of knowledge on the levels of brominated flame retardants in the uk population ,  it is not possible to determine any trend in contaminant levels .  pcb contamination is gradually decreasing from levels found in the uk years ago which indicates that strong regulations work .  small numbers of people continue to be exposed and contaminated with high levels of certain chemicals ,  although median levels of some chemicals are decreasing compared with some earlier studies .  volunteers tested in nottingham had the highest median level of total chemical contamination of the che	genre
1752570	__id__A8-giga-en.clean.ol	in the intertoto cup  ,  had a hip injury  ,  knee injury and seven broken ribs following the august crash  .  but his full recovery was clear for all to see as he shot home in the th minute to take bordeaux into their first ever european final  .  though he has played in the league  ,  this was only his second european match after the quarter - final second leg against ac milan  .  full - strength bordeaux  ,  who only qualified through reaching the last four of the intertoto cup  ,  had about chances during the first half as they waltzed into slavia 's area at will  .  frantisek cipro  ,  coach of czech league leaders slavia prague  ,  complained of a congested fixture list  ,  but that surely could not explain his players ' miserable performance  .  striker dugarry had a lively first half and had a headed chance after just three minutes to begin the waves of attacks from the french club  .  dugarry headed directly into the hands of former qpr keeper jan stejskal on minutes in their best effort up to the	genre
1619842	__id__A7-stackexchange-sample.ol	ta tgcatgctgat i don't understand how the dna can form bonds there ?  a dna - rna triplex formation is well - documented .  it was originally analysed in simple model polynucleotides where the dna has a polypurine strand and the rna has a polypyrimidine ,  e . g .  rcccccc dgggggggggggggg dcccccccccccccc ruuuuuu daaaaaaaaaaaaa dttttttttttttt but it is now known to occur in more complex sequences .  one of the best studied examples is in the promoter of the human dhfr gene gee ,  j .  e .  et al .  triplex formation prevents sp binding to the dihydrofolate reductase promoter .  j .  biol .  chem .   ,  in this work the oligonucleotide gr was shown to bind in a triple helix to spi binding site i in the dhfr promoter cr was used as a control .  triplex formation was detected by gel shift ,  and the specificity was confirmed by dnase i footprinting .  this effect is part of the regulation of dhfr  -  the transcript from a minor upstream promoter binds to the major promoter ,  see	genre
1754486	__id__A8-giga-en.clean.ol	losing the league championship last year  .   "  to win the championship  ,  it is necessary for the club to change the commander  ,   "  he said  .  but kawasaki president motoki morishita said he would be looking for a south american replacement  .   "  i do n't find any japanese with whom i can entrust the responsibility  ,   "  he said  .   "  we may invite a head coach from brazil or argentina  .   "  senior coach yasuyuiki koshino takes over as temporary head coach  .  j - league soccer  ,  hit by falling attendances and tv ratings  ,  is still relying on its latin american connections  .  brazilians account for half of the foreign players with the j - league clubs  .  there are eight argentines and one paraguayan  .  but kawasaki have already sacked striker alcindo sartori and luiz carlos pereira  ,  japan 's player of the year in  .  pereira was considered too old at  .  alcindo moved to a second division club after scoring just goals in matches last season  .  nelsinho  ,  who has been in charge at gremio  ,  cori	genre
1641623	__id__A7-stackexchange-sample.ol	th it in it need to be cooked ?  i'm asking because i found a recipe online for an ice cream that calls for baking coco ,  but doesn't call for cooking .  i've used baking coco before to make hot chocolate ,  but it seems that it wouldn't dissolve fully if not first put in some sort of hot liquid ,  even though it's finely ground .  if not ,  do i need to treat it differently before putting it in a recipe ?  a most of the ice creams i've made have been custard - based ,  meaning that egg yolks are cooked together with cream and sugar .  the mixture is chilled and then churned .  for a custard - style ice cream recipe including cocoa powder ,  the cocoa would likely be dissolved during the cooking step .  if you are following a no - cook recipe that includes cocoa powder ,  i would at least use a whisk to mix the cocoa in as thoroughly as possible .  however ,  dissolving the cocoa in a hot liquid would likely result in a smoother ice cream .  not sure what kind of recipe you are following ,  but you could probably	genre
296229	__id__A17-review-sample.ol	hat they want and what they are all about !  !  i love honesty !  !  lol but a couple of things i noticed about them is that is very unique is that i really appreciate they dont curse at all that much ! i hardly heard profanity and i dont remeber hearing them bash women calling them bitches and hoes !  its mainly the grahpic sex they rap about !  !  lol but i love these fools !  im not into rap but i love their style !  their sound is very different from other groups i heard !  !  !  all of them rap and one only sings very well !  which alot of times there all singers and one rapper lol so for there only being one singer and the rest rappers that can really flow wow im very imprssed !  !  but this is def not for children !  ! so from seeing kids reveiws on here shame on parents letting they kids jam to p . r .  they are not kid friendly lyrics !  !  but oh well thats how it is today !  ! lol but in all if you love rb w a hip twist plus love that graphic sex talk than this is for you !  !  if not move along this wont cut it for yo	genre
355274	__id__A17-review-sample.ol	mp ; b elvis , cook , otis , franklin ,  etc , etc .  the commitments cd is the freshests that i have heard in yrs .  how i missed this cd until now blows my mind .  just like the cd .  my favorite is maria doyle doing i never loved a man .  wow !  .  what a soul burner .  the vocals are right there along with the horns .  not attention grabbing but soul carrying .  treat her right is my nd favorite .  roy head is from my area and i use to listen to him in different clubs .  believe it or not but he use to do some mean country and western .  but robert arkins vocal is just fantastic .  robert put more soul into the song and when you mix in the vocals it makes you want to join a soul band .  i kept passing over the maria doyle ,  bye bye baby song .  i started listening closer and this is now my rd favorite song on the cd .  without a doubt the whole cd is what soul is all about .  i would pay money to see them in concert .  a good idea would be to put them on direct tv pay per view .  just like the george thoroughgood concert .  any	genre
1752229	__id__A8-giga-en.clean.ol	the pitch preceded both sets of supporters taunting each as the players filed back to the changing rooms  .  arsenal 's ian wright  ,  who had a superb match  ,  said afterwards  "  it was tough to get only one shot on goal  "   ,  adding he had been  "  disappointed  "  not to find the scoresheet  .   "  however he denied reports he might be leaving the club  .   "  arsenal can have me as long as they want me  ,   "  wright said  .  mabbutt praised arsenal 's movement in the middle of the pitch  -  -  particularly dennis bergkamp and ian merson  -  -  but believed  -  was a fair result  .  arsenal had a whole host of chances during the first half  ,  though tottenham twice had shots on target with chris armstrong shining throughout up front  .  the tempo kept up till midway through the second half  ,  when  ,  as both teams tired  ,  the quality of football lost its edge  .  armstrong caused trouble for arsenal left back nigel winterburn as the tottenham striker looked lively in the opening minutes  .  merson shot high in the first opp	genre
202052	__id__A16-wiki.ol	an flatwater canoer and current world and european champion in the canadian canoe c -  m event .  popa's first international title came in as a member of the romania crew that won the c -  m and c -  m gold medal at the european under -  championship in boulogne ,  france .  in in zagreb ,  croatia ,  popa won gold medals in both the c -  m and m events .  in the c -  final in zagreb ,  he partnered with his brother constantin and took the bronze medal .  he then moved from his hometown club of constructorul hunedoara in hunedoara ,  romania to romania's premier club dinamo bucharest .  in  ,  popa was selected to represent romania at a major senior championship .  in pozna ,  poland .  he won the european championship in his first attempt as a member of the c -  m crew ,  with florin popescu ,  silviu simioncencu and josif chiril .  popa also competed in the c -  m race ,  winning a bronze medal .  in august  ,  popa's crew won the world championship c - 	genre
160399	__id__A11-icwsm09stories.real.ol	he eventually calmed down a bit but you could tell that he had hurt his arm somehow  .  he kept holding onto it with his other hand and held it really still and close to his body  .  and probably the most telling thing that something was wrong was that he just sat there on the sofa  .  now hoonie never just sits there  .  oh  ,  he might sit somewhere and spit juice out of his mouth or he might sit somewhere else while banging our fine ikea  ,  ha  !  furniture with his wood hammer  .  .  .  but he never just  "  sits  "  there  ,  kwim  !   ;  and being that it was has naptime  ,  he eventually started to fall asleep  .  sitting upright  .  with his arm bent  ,  and supported by his other hand  ,  and held close to his body  .  he was a sorry sight to see  !  meanwhile  ,  jack and i were wondering what to do  .  er or immediate care  ?  immediate care or er  ?  we eventually settled on the er  .  so we quickly got dressed  ,  scooped him up  ,  buckled him in he cried just a little and drove up the hill to the hospital  .  now	genre
18995	__id__A01-discuss-hyper-sample.ol	t . this is fun but outdated . setaside finished years ago and a new generation of upland farmers those remaining will be delivering jargon - laden ecosystem services . or jargon free 'public goods' from soil water catchment management ,  landscape partly rewilded to tourism ,  sporting including shooting ,  and carbon storage etc . all good national ecosystem assessment stuff but hardly sexy to write about . but its coming ,  so get used to it . oh ,  who pays ? we do because we currently externalise the environmental cost of food production . something else to get used to  -  higher food prices . have a dig at me blackgulllets all join . i reckon i could not rear pigs in my garden . gm concurs acknowledges this in his book feral his fight is with the subsidy system ,  not the weather beaten weary hill farmerbt  -  i agree we need fewer sheep . that's different to wanting to get rid of them altogether as you've argued before . as i've argued before ? when ? there was a local farmer on the radio recently trying to arg	genre
1750376	__id__A8-giga-en.clean.ol	cium would lower the incidence of blood pressure  ,  hypertension and pre - eclampsia  ,  they recommended calcium supplements for women at risk of developing the ailment  .  from an overview of the studies  ,  the researchers concluded that  "  the results are relatively consistent from study to study  ,  showing a reproducible positive effect  .   "  symptoms of pre - eclampsia include headache  ,  vertigo and vomiting  .  five percent of women suffering pre - eclampsia develop eclampsia  ,  which causes convulsions and can lead to a coma  .  in an accompanying editorial  ,  two doctors from oregon health sciences university in portland  ,  david mccarron and daniel hatton  ,  strongly urged women to take calcium supplements  .   "  current intakes in women of childbearing age are not sufficient to assure optimal gestational blood pressure regulation  .  younger women can no longer assume that the consequences of inadequate calcium intake will emerge only decades later as osteoporosis  .  they may occur within nine months a	genre
