	target_text	input_text	prefix
205175	he joined wolves primarily to replace the then - injured mark kennedy ,  and played the remainder of the  -  season as wolves ,  who had been challenging for automatic promotion for most of the season ,  finished in the play - offs .  wolves eventually lost to norwich city ,  despite cooper scoring a spectacular long range goal in the second leg .  he then featured regularly ,  although not as a first choice player ,  throughout the following season as the team won promotion to the premier league .  cooper did not get to enjoy the top flight though .  his one substitute appearance against charlton athletic was the only premier league appearance of his career .  he spent the later half of the season on loan at second tier clubs sunderland and norwich city ,  where he won a championship medal as the canaries won the division .  he returned to wolves ,  post - relegation ,  and found himself back in the side during the  -  season .  however ,  he requested a transfer for more playing time ,  and was signed again	season season city long range season team won top season city won won found back season time	expand
201089	mpetition .  this was his first senior goal ,  his second came in a defeat to sheffield united at bramall lane .  overall ,  corden played games under john rudge in  .  he was limited to sixteen appearances in  ,  as rudge was sacked and replaced by brian horton in january .  corden remained at vale park until the end of the season ,  when he was given a free transfer ,  having been given just two games throughout the campaign .  corden signed for bill dearden's mansfield town in  ,  and scored five goals in games in  .  he then helped the team achieve promotion to the second division in  ,  scoring nine goals in games .  the club were relegated back into the third division under keith curle's management at the end of the campaign ,  though corden managed to hit goals in his appearances .  he then scored eight goals in games in  ,  and played in the play - off final ,  which mansfield lost on penalties to huddersfield town ;  corden's spot - kic	games john end free games town games team games club back management end games play town	expand
196020	bill randolph born october  ,  is an american actor who has starred in films and appeared on television .  he starred with mercedes hall mother of anthony michael hall in lanny meyer and arthur morey's social protest disco musical st .  joan of the microphone ,  which played in new york city parks and festivals ,  including the lincoln center outdoor festival ,  in the summer of  .  he created the role of the club heart - throb ,  supersonic phil harmonic .  randolph's first feature film was the horror movie dressed to kill  ,  but he is best known for his role in the horror movie friday the th part as jeffrey .  he also starred in the movie penn teller get killed ,  and his most recent movie appearance was in the film guilty as charged .  he made guest appearances on tv shows such as hill street blues and as the world turns .  randolph starred in the short lived tv series comedy zone in  ,  and in the series trauma center .  filmography	hall hall social city including role film role part film made world series series	expand
194060	vonareva .  career peng began playing at age eight when an uncle a famous tennis coach in china and the only other family member who plays tennis introduced her to the game .  she favors hard courts and her double - handed forehand though her backhand is the better side .  her father peng jijun is a police officer and her mother is zhang bing .  at age  ,  peng was admitted to a hospital for heart surgery to repair a defect ,  a situation which she explained in the  " impossible is nothing "  campaign from adidas .  in  ,  at the beginning of june ,  aged just fifteen years and four months ,  she won her first singles title at baotou ,  a  ,  international tennis federation itf tournament ,  after entering as a wildcard ,  and crushing highly capable countrywoman sun tiantian  ,  in the semifinal .  in july ,  she won her second  ,  tournament of the year although she was assisted in the final by the retirement of her opponent liu nannan after just one	age family member game age june years months international july year	expand
196706	' hopkins ,  and jeff beck .  she was in jeff beck's touring band for three years starting in  ,  and appears on his albums who else !  and you had it coming .  between and batten worked with dave rodgers and domino as featured guitarist on the eurobeat songs  " sun city "  ,   " music for the people "  ,   " fly "  and  " woa woa woa .  "  her writing and performing is uncredited on several other songs under the a - beat c label .  her live eurobeat appearances were limited to playing at the tokyo dome with rodgers and queen of hearts .  in she recorded a solo for the song  " bad girls "  by polish singer doda .  she partnered on a melodic rock cd with vocalist marc scherer and producer jim peterik formerly of survivor which was released in september  ,  entitled battlezone .  all songs were written or co - written by peterik .  special guests included saxophonist mindi abair and chicago vocalist bill champlain .  the song  " space and time "  was co - written with jon wetton ,  and  " all roads "  was c	years city music people live september written written special space time written	expand
186400	gambling commission .  the wpbsa ,  however ,  did not launch an investigation .  in  ,  ebdon beat john higgins to win the china open .  however ,  in the subsequent world championship ,  ebdon lost to nigel bond in the first round .  a year later ,  after a disappointing season ,  ebdon once again lost in the world championship ,  this time to graeme dott .  this result meant ebdon dropped out of the top in the world rankings after an uninterrupted  - year stay .  at the start of the season ebdon issued a statement announcing that he would not be able to play to the best of his ability in the last round of the shanghai masters qualifiers .  he reached the second round of the tournament though by winning his qualifying match by against michael white ,  and then his last match against neil robertson before losing against mark king  .  he enjoyed a good return of form in the world open ,  where he beat steve davis  ,  fergal o'brien  ,  liu song  ,  an	john open world round year world time top world year start round round good form world open	expand
187159	als after losing to vitria de guimares .  this ,  along with an offer from psv ,  sufficed for the manager to leave one year before the end of his contract ,  even though benfica reached the quarter - finals of the champions league before losing to barcelona ,  who ended up winning the trophy .  psv in the season ,  koeman served as head coach of psv ,  as successor to guus hiddink .  psv dominated the first season half ,  keeping competitors az and ajax at a reasonable distance ,  and psv seemed almost destined to become champions again .  psv ,  however ,  suffered in the second half of the season ,  also because of injuries of players jefferson farfn ,  alex and ibrahim afellay ,  obtaining only out possible points .  az and ajax regained their momentum ,  making for a close finish ,  with all three teams tied at points before the last competition day .  az played struggling excelsior in their final match ,  but did not manage to win .  ajax played at willem ii ,  but did not score enough goa	offer year end season head season half half season points making points day played played	expand
207195	james harvey born february is an australian former professional basketball player who played seasons in the national basketball league nbl .  basketball career born and raised in perth ,  harvey began playing for the cockburn cougars of the state basketball league sbl in and won the league's rookie of the year award the following year .  after another successful year in the sbl with the perry lakes hawks in  ,  harvey signed with the perth wildcats for the nbl season and continued playing for the wildcats until  .  he was part of perth's nbl championship and grand final appearance ,  and won the league's most improved player award in  .  harvey also continued to play in the sbl with perry lakes in  ,  and with the willetton tigers in  ,  leading the league in scoring that year with total points .  in games over five sbl seasons ,  harvey averaged  .  points per game .  following the conclusion of the	player national playing state year award year year playing part player award play year points points game	expand
205236	ng been joined on the left wing by davie wilson ,  his best season came in  ,  in which he played in all of rangers' league games ,  scoring goals ,  and in all competitions .  these included five goals in rangers' run to the final of the cup winners cup ,  three of which were scored in an victory over borussia mnchengladbach .  brand played in four scottish championship winning sides  ,   ,  and the treble winning side of  .  he won four league cup and three scottish cup winner's medals ,  the latter set achieved in consecutive years in which he was a scorer in every final plus a goal in the old firm replay of  ,  the only player to have achieved that feat .  international goals scores and results list scotland's goal tally first .  honours as a player rangers scottish league first division  ,   ,   ,  scottish cup  ,   ,  ref namerfcdundee	left run final cup cup scottish cup scottish cup set years final international results list scottish scottish cup	expand
199472	april  ,  is a canadian former professional basketball player .  he played part of one season in the national basketball association nba and in the early s for the canadian national men's basketball team .  born in montreal ,  quebec ,  crevier played for dawson college cegep before enrolling at boston college ,  where during his four years he came off the bench for the eagles .  despite his limited playing time the  - foot crevier was drafted by the chicago bulls in the fourth round th pick overall in the draft .  he did not make team however and played instead in the continental basketball association for the toronto tornados ,  along with fellow canadian jim zoet .  crevier began the  -  season playing for the springfield flame of the united states basketball league ,  and posted the third most blocked shots in the league with  .  per game .  he joined the golden state warriors in mid - season and saw a minute of action in one game .  he later joined the detroit pistons	part season national association national team college college years time make team association season game season game	expand
205067	n mid -  he signed with record label irl .  in october he released the single 'running' ,  followed by the album 'country northern' in may  .  he then relocated to middlesbrough in the north east of england .  donnelly is part of the stockton on tees pub based male voice choir ,  infant hercules .  donnelly has toured extensively ,  performing solo shows and supporting artists such as the levellers ,  oysterband ,  seth lakeman ,  damien dempsey ,  and duke special .  he has also performed as part of the live bands of the levellers ,  oysterband and joy zipper .  his own recording and touring live band ,  sonovagun ,  has included ali mcmordie of stiff little fingers on bass guitar and television composer roy harter on keyboards and theremin .  donnelly has become a favorite act on the uk summer festival circuit ,  having performed at glastonbury festival's leftfield stage ,  beautiful days festival ,  the big session ,  and various festivals throughout europe .  in may dan was announced as th	october north east england part based special part live live act days	expand
194407	c .  unseeded in the womens singles draw of the dubai championships ,  she lost in the second round to eventual runner - up ,  karolna plkov .  she also lost her second round match in doha to former no .   ,  venus williams after failing to convert a match point .  on march  ,  she achieved a career - high ranking of world no .   .  it was the first time in the open era that the world's top featured four czech women also with petra kvitov at no .   ,  lucie afov at no .   ,  and karolna plkov at no .   .  after a couple of early losses at auckland and brisbane ,  strcov got as far as the last of the australian open ,  where she was beaten by victoria azarenka ,  and in february to the final at dubai ,  where she came runner - up to sara errani .  this latter success took her back to within the top  .  in her next tournament qatar open ,  she defeated kristina mladenovic in the first round ,  and then lost to compatriot petra kvitov in straight sets .  at the bnp paribas	lost round lost round march high world time open top early open back top open round lost	expand
202303	the semifinals of the us open .  her partner in each event was francesca schiavone .  she also lost in the us open mixed doubles final with martin damm to bob bryan and martina navratilova .  at the us open ,  peschke and rennae stubbs reached the doubles semifinals ,  before losing to nathalie dechy and dinara safina .  the peschke - stubbs team won their first title in stuttgart .  in the final ,  the team defeated chan yung - jan and safina in three sets .  other titles included los angeles and the zurich open .  peschke partnered with aisam - ul - haq qureshi of pakistan to reach the final of the mixed doubles at the us open .  in the final ,  peschke and qureshi lost to bob bryan and liezel huber in straight sets .  peschke and slovenia's katarina srebotnik were one of the most victorious doubles team in  .  the pair won in auckland ,  doha ,  carlsbad ,  eastbourne and beijing ,  they won their first grand slam title at wimbledon ,  defeating sabine lisicki and samantha	open event lost open final martin open team won title final team sets included open final open final lost sets team won won title	expand
191768	hampion claudia poll ,  and that year's fastest performer ,  hannah stockbauer .  bennett's time was the fastest in the event in nine years .  in the  - meter freestyle bennett again faced formidable competition from  -  and  - meter medley olympic winner yana klochkova ,  and kaitlin sandeno who had pulled a major upset in denying diana munz a place in the  - meter freestyle at the u . s .  olympic trials .  bennett led from the start ,  swam an aggressive and steady race ,  and won commandingly in the fastest  - meter freestyle time in years .  post olympics her attempt for a third straight olympic appearance fell short in  ,  following operations on both of her shoulders in  .  she finished third in the  - meter freestyle with only the top two finishers qualify for the olympic team .  the tampa tribune reported in december that bennett was planning an olympic comeback in  ,  but her bid for a rd olympics came up short .  list of world aquatics champ	time years major place start time years short top team short list world	expand
186607	m are dominated by surface tension ,  and much above by gravity .  the value of this wavelength and the associated minimum phase speed cm are derivation as richard feynman put it ,   " water waves that are easily seen by everyone and which are usually used as an example of waves in elementary courses  .  .  .  are the worst possible example  .  .  .  ;  they have all the complications that waves can have .  "  the derivation of the general dispersion relation is therefore quite involved .  there are three contributions to the energy ,  due to gravity ,  to surface tension ,  and to hydrodynamics .  the first two are potential energies ,  and responsible for the two terms inside the parenthesis ,  as is clear from the appearance of g and  .  for gravity ,  an assumption is made of the density of the fluids being constant i . e .  ,  incompressibility ,  and likewise g waves are not high enough for gravitation to change appreciably .  for surface tension ,  the deviations from planarity as measured by derivati	surface put water general involved energy surface terms made high change surface	expand
199925	 ,  posting two top - ten finishes ,  and ran six races in the craftsman truck series in  ,  his best finish a nd at memphis motorsports park .  in october  ,  he attempted to start racing again with a team called hk motorsports .  hk motorsports was a co - owned business with eddie kucharski .  boys made two nascar busch series starts in  ,  both for randy macdonald .  he started th at milwaukee and finished nine laps down in th .  his most recent nascar start was at the race in montreal at the circuit gilles villeneuve .  he started st and finished th with transmission troubles on the road course .  motorsports career results nascar span style " font - size " bold  pole position awarded by qualifying time .  italics  pole position earned by points standings or practice time .  sprint cup series daytona nationwide series camping world truck series arca hooters supercar serie	top series start team business made series start road position time position time series series world series	expand
188167	chase .  the following year ,  kariuki won the steeplechase at the african championships in athletics ,  and then followed that up with a victory in a slow race at the iaaf world cup .  at the seoul olympics ,  kariuki was mostly considered as the third - string kenyan runner ,  but in the final ,  after a very fast start ,  kariuki and his fellow countryman peter koech broke clear ,  and a lap later ,  kariuki sped away from his more experienced teammate ,  and went on to win the gold medal .  he slowed down in the last few metres and finished in a time of  .  ,  just outside henry rono's world record of  .  .  in  ,  kariuki won the  ,  m at the universiade and the m steeplechase again in the iaaf world cup .  in  ,  he won gold easily at the commonwealth games and finished fourth at the following year's world championships .  kariuki remained one of the world's top steeplechasers for several more years after that ,  but the dominance of kenyan talent was so great ,  that he was never able aga	year won world final start clear time world won world won world top years great	expand
189328	signed by the montreal canadiens in  .  he played one season in the ahl with the sherbrooke canadiens and led the league with goals and points as a rookie ,  which garnered him three major awards ,  including the dudley  " red "  garrett memorial award as the league's top rookie .  the next season ,  he moved up to the nhl full - time ,  and scored goals and points in his rookie season .  over the next three seasons lebeau's point total steadily improved ,  climaxing with points in the season ,  the same year the canadians came away with the stanley cup .  however the next season he failed to produce at the same clip ,  and midway through was traded to the mighty ducks of anaheim for goalie ron tugnutt .  he would play in anaheim until  ,  and then he moved on to play in switzerland before retiring in  .  he currently resides in sherbrooke ,  quebec and runs the hockey program at bishop's college school in lennoxville .  in  ,  he started to coach the cougars of champlain colle	season points major including top season full time points season points season year season play play school	expand
200569	avid rimmer and edward knoll ,  in the early s .  she has been touring with her bands mostly in canada ,  so at the kaslo jazz festival with a psychedelic music style or as a member of sylvain provost trio at jazz en rafale festival  .  her eclecticism and familiarity with world ,  classical and jazz styles allow her to present works ranging from traditional ,  latin and contemporary jazz to ,  more recently ,  medieval album me ,  corps et dsir ,  and electro jazz album electro - beatniks ,   .  young established her own independent record label in  ,  les disques ursh .  since then ,  she has released nine records featuring combinations of artists from different musical backgrounds and traditions .  young composed the musical soundtracks for josephs daughter ,  a film by ilana schwartz ,  the road from kampuchea by anne henderson and for revoir julie by jeanne crepeau .  she was awarded another flix award in for me ,  corps et desir in the category  " best classic v	early festival music member festival world present works young young film road	expand
195616	 -  he sang with the renowned yl male choir performing for instance with the london symphony orchestra .  he has released four instrumental solo albums with the latest ,  entropia a collaboration with lahti symphony orchestra ,  released in january on bis - records .  he has also composed music to movies ,  tv and media .  in lauri received nordisk popularauktors npu - award and was nominated for harpa nordic film composer music award .  lauris own band lauri porra flyover ensemble has performed lauris music on tours and various festivals .  lauris orchestral music has been performed by finnish radio orchestra ,  trondheim symphony orchestra ,  lahti symphony orchestra and many others .  lauri is artistic partner of vantaa pops orchestra and artistic advisor of the helsinki festival .  discography solo albums orchestral works aineen ja ajan messu for orchestra ,  ensemble and two soloists domino suite for orchestra and soloist s	london latest january music media received award film music award band music music works	expand
186881	gnetic four - potentials correspond to the same electromagnetic field ,  depending upon the choice of gauge .  this article uses tensor index notation and the minkowski metric sign convention  .  see also covariance and contravariance of vectors and raising and lowering indices for more details on notation .  formulae are given in si units and gaussian - cgs units .  definition the electromagnetic four - potential can be defined as in which is the electric potential ,  and a is the magnetic potential a vector potential .  the units of a are vsm in si ,  and mxcm in gaussian - cgs .  the electric and magnetic fields associated with these four - potentials are phi mathbf ,  t frac int mathrm xprime frac mathbf a mathbf ,  t frac int mathrm xprime frac ,  where tr t  -  frac is the retarded time .  this is sometimes also expressed with rho mathbf' , trrho mathbf' , t ,  where the square brackets are	field choice article index sign details units units potential electric potential potential potential units electric time	expand
193766	ament was at the rogers cup .  in the first round stosur was drawn against yet another qualifier monica puig .  she managed to defeat her opponent in straight sets .  in the second round she was drawn against top - seed serena williams and lost in two sets .  th career win her first tournament in was brisbane international ,  where she lost in the first round to varvara lepchenko despite leading in the final set .  in sydney she reached the second round ,  where she lost to barbora zhlavov - strcov .  stosur then played at the australian open as the th seed .  she defeated monica niculescu in straight sets before losing in the second round to coco vandeweghe .  in february ,  stosur represented australia in the fed cup against germany .  she lost both her matches against andrea petkovic and angelique kerber .  stosur next played at the dubai where she lost in the second round to the third seed caroline wozniacki despite winning the first set .  her next tournament was the	round sets round top lost sets international lost round leading set round lost played open sets round february lost played lost round set	expand
200273	following dcu's to defeat of queen's university belfast in the final .  club cluxton joined the parnells club at a young age and played in all grades at juvenile and underage levels .  renowned for his shot stopping ,  his reflexes and his agility in these grades ,  some deemed him a little small for a goalkeeper and questioned his aerial ability when he eventually joined the club's senior team .  cluxton subsequently worked on these perceived weaknesses in his game and has been the club's first - choice goalkeeper since making his debut .  inter - county minor and under -  cluxton first played for dublin at minor level as a  - year - old .  on august  ,  he was in goal when dublin defeated wexford by to in the leinster final replay .  cluxton subsequently joined the dublin under -  team ,  making his first appearance on february in a leinster quarter - final defeat of longford .  after a disappointing debut season in the grad	university final club joined club young small joined team making level year final joined team making final	expand
201509	and earned five gold medals in the universiade .  career yakimenko started fencing at the age of in his hometown barnaul under coach aleksey fitsev ,  a friend of his father's .  he also practiced football and athletics ,  but fencing soon had his preference .  within two months of training he became champion of altai krai for his age group .  these results caused him get selected into the senior national team at the age of  .  yakimenko's debut senior competition was the team event of the world championships in lisbon ,  where he won a gold medal together with sergey sharikov ,  stanislav pozdnyakov and aleksey frosin .  he claimed his first individual medal at the european championships in bourges his winning streak was interrupted only in the final by his captain ,  four - time olympic champion pozdnyakov .  he came away with a silver medal ,  to which a team gold medal was added a few days later .  he was defeated in the second round of the world championships ,  but russia ret	age training age group results national team age team event world time team days world	expand
187596	inish fourth place .  he also competed in mixed doubles with partner mette schjoldager .  they defeated svetoslav stoyanov and victoria wright of france in the first round and kim yong - hyun and lee hyo - jung of korea in the second .  in the quarterfinals ,  eriksen and schjoldager beat nova widianto and vita marissa of indonesia  -  ,   -  to advance to the semifinals .  there ,  they lost to zhang jun and gao ling of china  -  ,   -  .  in the bronze medal match ,  they defeated fellow danish pair jonas rasmussen and rikke olsen  -  ,   -  to win the bronze medal .  he missed the chance to be the first danish sportsman in years since henning lynge jakobsen at the summer olympics to win two medals in the same olympic games .  achievements olympic games mixed doubles world championships men's doubles mixed doubles world cup men's doubles mixed doubles european championships men's doubles	place round lost win chance years summer win games games world world european	expand
205454	championship campaign to an end .  saw offaly open their championship campaign with a narrow extra - time defeat of antrim .  offaly's side were regarded as underdogs for their next game against galway ,  however ,  the men from the 'faithful county' nearly pulled off the shock of the championship .  a draw was the result ,  however ,  the replay was just as exciting with victory going narrowly to galway .  after defeating limerick offaly's interest in the championship was ended by eventual champions tipperary .  dooley stepped down from his post as offaly senior hurling manager on june  ,  following offaly's championship exit to cork by a narrow margin .  dooley managed the irish international hurlingshinty team to success over scotland in  ,  and  .  he also managed leinster in the interprovincial hurling competition in  ,  and  ,  winning the competition in and  .  he won an all star award in and was selected at left corner forward on the leinster	championship campaign end open championship campaign time championship championship june championship international team competition competition left	expand
201614	s part of jazz vocalist betty carter's band ,  through whose ranks several eventually renowned musicians passed .  lundy has also played on other jazz artists' recordings ,  including albums by john hicks ,  bobby watson ,  the steve nelson quintet and johnny griffin .  in the late s ,  he briefly stepped out of the background and issued just be yourself  .  a decade later ,  with justin time records ,  he released against all odds and purpose  .  both albums feature pianists john hicks and anthony wonsey .  lundy's arrangement of  " walk with me "  ,  recorded by the arc gospel choir ,  was sampled by rapper kanye west and became the grammy award - winning hit  " jesus walks "  .  curtis lundy is the brother of jazz vocalist carmen lundy .  discography as leader as sideman with johnny griffin with john hicks i'll give you something to remember me by limetree ,  with frank morgan city nights live at the jazz standard hig	part including john time john west award john give city live standard	expand
199130	for a series against pakistan ,  and ahead of the series he played tour matches in the united arab emirates for new zealand a to prepare and fight for a spot in the team .  after he played well for new zealand a he took a few days off to recover from kneecap irritation .  he was initially only expected to miss the first odi against pakistan ,  but he was later ruled out of the tour altogether and forced to return home early .  astle recovered from his injury and returned to first - class cricket in new zealand ,  where in february  ,  during the plunket shield season ,  he became the leading wicket - taker for canterbury ,  going past mark priest's total of dismissals .  astle returned to new zealand's national team in february for their home odi and test series against bangladesh .  because of his strong form and ish sodhi's struggles ,  he appeared to be new zealand's favoured second spinner for the cricket world cup alongside mitchell santner ,  but when new zealand announced their squa	series series team days home early february past national team february home series form world	expand
196387	the dream academy .  his most famous songs include  " life in a northern town "  ,   " the love parade "  ,   " the edge of forever "  ,   " this world "  ,   " indian summer "  ,   " power to believe "  and  "  angel "  .  biography laird - clowes was a member of alfalpha one album emi and the act one album  "  too late at  "  produced by joe boyd for his haniball label before the dream academy .  he was also a presenter for the first series of the channel music show ,  the tube .  the dream academy were formed in the s and released three albums for warnerreprise  " the dream academy "   .  " remembrance days and  " a different kind of weather  "  his solo album ,  mona lisa overdrive ,  was released under the name trashmonk in under alan mcgee's creation records ,  and re - released a few years later with two extra tracks  " mr karma "  and  " fur hat "  under the reinvented poptones label ,  again by mcgee .  a friend of david gilmour ,  with whom he co - produced both the dream ac	include life world member act produced music show days years produced	expand
202419	tes cork scored nine unanswered points and went on to win the game by to  .  it was gardiner's first all - ireland medal .  in cork were on form again with gardiner enjoying his best season in the cork colours .  the team won back the provincial crown that year with a to victory over tipperary .  it was gardiner's second munster medal as cork went on the march for glory once again .  the subsequent all - ireland final saw galway provide the opposition .  neither side broke away into a considerable lead ,  however ,  at the final whistle cork were ahead by to  .  for the second year in - a - row cork were the champions and gardiner collected his second all - ireland medal .  he was later honoured by being presented with his first all - star award while also being named gpa hurler of the year .  saw cork turn their attentions to a first three - in - a - row of all - ireland titles since  .  the provincial decider saw cork take on tipperary for the second consecutive year .  once agai	game ireland form team back year march ireland final provide side final year ireland year ireland year	expand
